source	target
I can't stand this rain, it's ruining my plans.	Я не можу терпіти цей дощ — він руйнує мої плани.
Could you grab me a pint of milk on your way home?	Можеш взяти мені пінту молока по дорозі додому?
I'm thinking about joining a weekend hiking group.	Я думаю приєднатися до гуртка походів на вихідних.
This laptop is a total pain in the ass.	Цей ноутбук — повний геморой.
Did you actually try turning it off and back on again?	Ти взагалі пробував вимкнути його та увімкнути знову?
I'm craving something spicy and loud, like a proper street taco.	Хочу щось гостре та запальне, як справжнє вуличне тако.
Stop scrolling and pay attention, the boss is watching.	Перестань скролити і уважно слухай — босс стежить.
We still need to finish this project before Friday, no excuses.	Нам усе ще треба закінчити цей проєкт до п'ятниці — без виправдань.
Nice catch out there!	Класний улов!
That outfit is fire.	Цей образ — просто вогонь!
Are we still on for the hike tomorrow?	Чи ми ще збираємося на похід завтра?
I can't stand how loud this neighbor is.	Не можу терпіти, як голосно шумить цей сусід.
Make sure to grab the last-minute tickets before they sell out.	Переконайся, що встигнеш купити квитки в останню хвилину, поки вони не розкупляться.
The printer swallowed my file again; I swear it's haunted.	Принтер знову з'їв мій файл; клянусь, він наче привид.
Can you grab me a coffee on your way to lunch?	Можеш взяти мені каву по дорозі на обід?
Honestly, I'm over this marathon of screen time; I need to stretch.	Чесно кажучи, я вже втомився від цього марафону перед екраном; треба розім’ятися.
That thrift store find is insane; I scored a vintage jacket for under twenty bucks.	Та знахідка в секонд-хенді — просто бомба; я дістав вінтажну куртку за менше ніж двадцять доларів.
Why did you even buy that gadget if you can't figure out how to use it?	Навіщо ти взагалі купив той гаджет, якщо не можеш розібратися, як ним користуватися?
I just landed a new job — totally stoked, but I have a ton of onboarding stuff to sort.	Я щойно влаштувався на нову роботу — кайф, але попереду купа завдань з адаптації.
I almost missed my train by seconds, and now I'm sprinting through the station.	Я майже пропустив потяг на секунду, і тепер мчуся через вокзал.
Did you see that crazy goal? Kicked it from half field!	Ти бачив той шалений гол? Забив із середини поля!
I picked up a few snacks at the corner store, but everything was overpriced.	Я взяв кілька перекусок у кутовому магазині, але все було надто дорого.
I'm trying to learn guitar, but my fingertips are killing me.	Хочу навчитися грати на гітарі, але пальці болять від перших акордів.
I missed my bus by a hair, and now I'm sprinting to the station.	Я ледь не встиг на свій автобус, тепер мчу до станції.
Can you push that deadline to Friday? I'm drowning in tasks.	Можеш перенести дедлайн на п’ятницю? Я тону в завданнях.
Those sneakers were on sale, but the color is meh.	Ці кросівки були на розпродажі, але колір ніякий.
I just ignored my friend's text, not my proudest moment.	Я просто проігнорував повідомлення друга — не мій найкращий момент.
That sushi place in the corner is fire, totally worth the hype.	Та суші-бар на куті — просто вогонь, цього хайпу точно варто.
Why the heck is this code failing again?	Чому, чорт забирай, цей код знову не працює?
This train is packed, I can barely move.	У потязі так тісно, що я ледь можу ворушитися.
I finally found a jacket that fits and doesn't cost a fortune.	Я нарешті знайшов куртку, яка мені підійшла, і вона коштує недорого.
Guess what, I forgot our anniversary.	Уявляєш, я забув нашу річницю.
I just started learning guitar, and it's rough but fun.	Я щойно почав вчити гітару — поки що важко, але кайф.
Hey, you coming to the gym later?	Ей, ти підеш у зал пізніше?
Don't forget to text me when you get there.	Не забудь написати мені, коли дістанешся туди.
I finally fixed the busted bike chain, and now I'm cruising.	Я нарешті полагодив ланцюг велосипеда, який зірвався, і тепер кручу педалі.
That movie was a total plot twist, I did not see that coming.	Цей фільм — повний поворот сюжету, я такого не очікував.
Can you believe my neighbor bought a drone and won't stop filming everything?	Уявляєш, мій сусід купив дрон і не перестає знімати все підряд.
I'm sprinting to catch the bus, the traffic is a nightmare today.	Я мчу, щоб встигнути на автобус, сьогодні трафік — справжній кошмар.
That new game is lit, you gotta try it.	Ця нова гра — просто вогонь, треба спробувати.
Could you pick up some bread and milk on your way home?	Можеш забрати хліб та молоко по дорозі додому?
She ghosted me after our date, and I'm not sure what happened.	Вона перестала відповідати після нашого побачення, і я не знаю, що сталося.
I can't believe the concert sold out in five minutes; the crowd went wild.	Не можу повірити, що концерт розкупили за п’ять хвилин; натовп зірвав дах.
That workout felt brutal today.	Сьогодні тренування було люте.
Could you grab a pizza on your way home?	Можеш взяти піцу по дорозі додому?
I left my umbrella at the gym.	Я залишив свою парасольку в спортзалі.
Why is the Wi-Fi always so unreliable here?	Чому тут завжди такий ненадійний Wi‑Fi?
I'm very hungry, what's for dinner?	Я дуже голодний, що буде на вечерю?
Damn, I forgot my umbrella in the cafe again.	Чорт забирай, знову забув зонт у кафе.
Are you coming to the gym tonight or what?	Ти збираєшся йти в зал сьогодні ввечері, чи що?
The bus is supposed to arrive at 7, but it's already 7:15.	Автобус мав приїхати о 7, але вже 7:15.
I found a new hiking trail; the view is insane.	Я знайшов нову стежку для походів; краєвид шалений.
Could you pick up some bread and milk on your way home?	Чи можеш ти взяти хліб та молоко по дорозі додому?
Yo, this subway line is a nightmare during rush hour.	Йо, ця лінія метро — справжнє пекло у годину піку.
I found these sneakers for half price today.	Я сьогодні знайшов ці кросівки за половину ціни!
I’m finally finishing this huge project at work.	Я нарешті закінчую цей великий проєкт на роботі.
Could you grab me a coffee on your way home?	Можеш принести мені каву по дорозі додому?
That new show is wild, you have to watch it.	Це нове шоу просто дико круте, його треба дивитися.
That workout kicked my butt, but I still feel great.	Це тренування вибило мене з ніг, але все одно відчуваю себе чудово.
Can you grab a pizza on your way home?	Можеш взяти піцу по дорозі додому?
Why did you cancel our date last minute? I'm not happy.	Чому ти скасував наше побачення в останню хвилину? Я розчарований.
The UI is clunky, but I love the new features.	Інтерфейс користувача незграбний, але мені подобаються нові функції.
Hey, what’s the Wi‑Fi password? I can’t connect.	Ей, який пароль від Wi‑Fi? Я не можу підключитися.
This meeting starts in five minutes, and I am totally unprepared.	Зустріч починається за п'ять хвилин, а я зовсім не готовий.
Could you stop blasting that terrible playlist and put on something actually good?	Чи не можеш припинити лупати той жахливий плейлист і поставити щось справді нормальне?
I’m thinking about getting a dog, but I’m broke until next month.	Думаю завести собаку, але до наступного місяця грошей немає.
The souvenir shop sold me a mug with a crack—refund, please.	У сувенірному магазині мені продали кружку з тріщиною — поверніть гроші, будь ласка.
Why the heck did you cancel our reservation at the last minute?	Чому, чорт забирай, ти скасував наше бронювання в останню хвилину?
That jungle gym looks like a death trap.	Ця дитяча лазалка виглядає як пастка смерті.
Today I can't deal with your attitude.	Сьогодні не можу витримати твоє ставлення.
Grab something to snack on real quick, and let's roll.	Хапни щось перекусити швидко, а тоді поїхали.
The latest update broke something important in the app.	Останнє оновлення зламало щось важливе у додатку.
I love the smell of rain after a long drought.	Я люблю запах дощу після тривалої посухи.
I messed up the quarterly report again, sorry team.	Я знову накосячив із квартальним звітом, вибач, команда.
This cozy blanket is pure bliss on cold evenings.	Цей затишний плед — справжнє блаженство холодними вечорами.
The layover turned into a real street-food tour, and I spent way too much money.	Пересадка перетворилася на справжній тур по вуличній їжі, і я витратив занадто багато грошей.
I found a crazy good deal on a jacket online.	Я знайшов шалено вигідну знижку на куртку онлайн.
Please stop sending me notifications every five minutes, it's driving me crazy.	Перестань надсилати мені сповіщення кожні п’ять хвилин, це зводить мене з розуму.
The train woke me up with a loud whistle this morning.	Сьогодні зранку поїзд розбудив мене гучним свистом.
My phone keeps freezing whenever I try to open the camera.	Мій телефон постійно зависає, коли намагаюся відкрити камеру.
These sneakers are cheap, but they look slick.	Ці кросівки дешеві, але виглядають круто.
Don't forget to sign off on the budget report before 5.	Не забудь підписати бюджетний звіт до п'ятої вечора.
That drum solo at the concert was insane!	Те барабанне соло на концерті було неймовірне!
I burned the popcorn again, I swear I'm cursed.	Я знову підгорів попкорн, клянусь, мене наче переслідує прокляття.
That movie is a total dump; the soundtrack slaps though.	Цей фільм — повна нісенітниця, але саундтрек реально крутий.
Could you grab the groceries on your way home? We’re out of coffee and bread.	Можеш заїхати за продуктами по дорозі додому? У нас закінчилася кава, та й хліб теж.
I'm totally stoked about this new album; the guitarist kills it.	Я в повному захваті від цього нового альбому — гітарист просто рулить.
Hey, can you stop by the gym on your way back and pick up my towel?	Гей, заїдеш до спортзалу по дорозі назад і забереш моє рушник?
That sprint was brutal, we barely finished on time.	Цей спринт був жорстким, ми ледве встигли вчасно.
If you're heading out, could you grab me a pint?	Якщо ти виходиш, принеси мені пінту пива.
I finally landed a new project at work today.	Сьогодні на роботі я нарешті отримав новий проект.
I just started learning pottery, and it's a mess but so much fun.	Я щойно почав займатися гончарством — це хаос, але дуже круто.
The delayed train turned a short trip into an epic journey.	Затримка потяга перетворила коротку поїздку на епічну пригоду.
That deadline is killing me, I need more coffee.	Цей дедлайн мене вбиває, мені потрібна ще кава.
Did you hear the latest episode of that podcast about space aliens?	Чули ви останній епізод того подкасту про космічних прибульців?
I'm not feeling well today, think I'll skip spin class.	Я сьогодні не дуже добре себе почуваю, тож пропущу заняття зі спінінгу.
That ramen shop near the train station is a hidden gem.	Той ресторан з раменом біля вокзалу — справжня прихована перлина.
If you ever argue with your roommate again, just breathe and count to ten.	Якщо ти знову посперечаєшся з сусідом по кімнаті, просто вдихни повітря і порахуй до десяти.
The new software update finally shipped, and it actually looks slick.	Нове оновлення програмного забезпечення нарешті вийшло, і воно справді виглядає круто.
I tried that indie game you recommended, and I can't stop laughing at the jokes.	Я спробував ту інді-грі, яку ти порекомендував, і не можу перестати сміятися з жартів.
Are we still taking the train or should I just grab an Uber to the airport?	Ми все ще їдемо потягом, чи краще взяти Uber до аеропорту?
Online it was cheaper, but in-store they raised the price—what a scam.	Онлайн було дешевше, але в магазині ціни підняли — що за афера.
Stop pretending you don't care—your health matters, let's go for a run.	Перестань робити вигляд, ніби тобі байдуже — твоє здоров'я важливе, давай підемо на пробіжку.
That meeting was a waste of time. We accomplished nothing.	Та зустріч була марною тратою часу. Ми нічого не досягли.
Can you drop by my place later? I’m craving sushi.	Можеш зайти до мене пізніше? Я хочу суші.
I totally bombed the quiz, my brain went blank.	Я повністю завалив контрольну — мозок ніби зупинився.
The subway was packed and I spilled coffee on my shirt.	Метро було переповнене, і я розлив каву на сорочку.
I finally bought a stylish jacket on sale, it’s a real find for that price.	Я нарешті купив стильну куртку на розпродажі — за таку ціну це справжня знахідка.
That deadline is brutal, can we push it by a day?	Цей дедлайн жорсткий, чи можемо перенести його на один день?
The sink is leaking again, I'm done fixing it.	Знову тече раковина, я вже втомився її лагодити.
Took a wrong turn and ended up on a beach road, it turned out to be epic.	Заблукав і опинився на дорозі біля пляжу — вийшло просто неймовірно.
I found a vintage jacket for half the price, legit steal.	Я знайшов вінтажну куртку за половину ціни — це справжня знахідка.
My laptop keeps freezing when I try to edit the video.	Мій ноутбук зависає, коли редагую відео.
This flight delay is ruining my plans for the weekend.	Ця затримка рейсу зриває мої плани на вихідні.
Did you seriously just ghost me after that date?	Ти серйозно просто проігнорував мене після того побачення?
Could you send me the updated report before lunch?	Чи можеш надіслати мені оновлений звіт до обіду?
The store had a sale on headphones, but they were sold out in my size.	У магазині були знижки на навушники, але моєї моделі не було в наявності.
I twisted my ankle during the run; I think it's swelling up.	Я підвернув щиколотку під час пробіжки; здається, вона набрякає.
That deadline is looming, and the boss keeps piling on tasks.	Дедлайн насувається, а бос продовжує навалювати завдань.
The train got cancelled again, and I'm stuck at the station with a thousand questions.	Поїзд знову скасували, і я застряг на вокзалі з купою запитань.
I thought this jacket was on sale, but the price doubled at checkout.	Я думав, ця куртка була зі знижкою, але на касі ціна зросла удвічі.
If you want to impress me, bake something: I’m a sucker for cinnamon rolls.	Якщо хочеш мене вразити, спечи щось — я без розуму від булочок з корицею.
This app keeps freezing whenever I try to upload photos.	Цей застосунок зависає щоразу, коли я намагаюся завантажити фото.
The bus was late again, and I almost missed my transfer.	Автобус знову запізнився, і я майже пропустив пересадку.
Could you drop that spreadsheet into the shared drive? I'm drowning in numbers.	Чи можеш скинути ту таблицю на спільний диск? Я тону у цифрах.
I ordered a hoodie last week, but the color looks different in person.	Я замовив худі минулого тижня, але колір виглядає інакше в реальності.
That street taco cart is legendary.	Цей вуличний прилавок з тако — легенда.
I finally tried that yoga class, and I'm hooked.	Я нарешті спробував той йога‑клас, і тепер не можу зупинитися.
This report needs to be submitted tomorrow, and I'm freaking out.	Цей звіт потрібно здати завтра, і я в паніці.
Which train goes to the old town, and how long does it take?	Який потяг їде до Старого міста, і скільки часу це займе?
Can you drop the price a little? I can't afford that.	Чи можеш зменшити ціну трохи? Я не можу дозволити собі це.
You saved the best for last, huh?	О, ти залишив найкраще на кінець, так?
I tried rebooting the router, but nothing changed.	Я перезавантажив маршрутизатор, але толку ніякого.
That last-minute goal blew me away!	Цей гол на останній хвилині збив мене з ніг!
Can you believe the price of avocado these days?	Хіба можна повірити ціни на авокадо зараз?
I accidentally dropped my phone in the toilet.	Я випадково впустив телефон у туалет.
This playlist is fire, turn it up!	Цей плейлист — огонь, зроби гучніше!
I’ve been trying to fix my broken laptop all afternoon, and nothing works.	Я увесь день намагаюся полагодити свій поламаний ноутбук, але нічого не виходить.
Damn, I forgot my umbrella again.	Чорт забирай, знову забув парасольку.
I can't believe you sold me a broken phone.	Не можу повірити, що ти продав мені розбитий телефон.
Are you seriously thinking about quitting your job and traveling the world?	Ти серйозно думаєш кинути роботу і подорожувати світом?
The hiking trail was tougher than I expected, but the view was totally worth it.	Стежка в поході була важчою, ніж я очікував, але краєвид того вартий.
Let's binge-watch that new series tonight.	Давай сьогодні ввечері зробимо марафон нового серіалу.
This playlist is fire, turn it up!	Цей плейліст — просто вогонь, зроби гучніше!
I crushed the gym session today—feeling pumped.	Сьогодні в залі реально розірвав тренування — відчуваю себе зарядженим.
Grab a quick sandwich at the station cafe before your train; you’ll thank me.	Зайди швидко в кафе біля вокзалу й купи сендвіч перед поїздом — потім подякуєш.
My phone battery died right when I needed maps.	Мій телефон сів якраз тоді, коли карти були потрібні.
We argue a lot, but somehow we always sort it out.	Ми часто сваримося, але якось завжди усе владнуємо.
That deadline is brutal, I barely slept last night.	Цей дедлайн просто вбиває нерви — я майже не спав минулої ночі.
Is this train always late or am I cursed today?	Цей потяг завжди запізнюється, чи мені сьогодні просто не пощастило?
I picked up these sneakers thinking they were on sale, but the tag says they're for pros only.	Я взяв ці кросівки, думаючи, що вони зі знижкою, але цінник каже, що це тільки для профі.
My phone keeps crashing whenever I try to post a story.	Мій телефон постійно глючить, коли намагаюся постити сторіс.
I tried to cook curry, but the kitchen turned into a smoky disaster.	Я спробував приготувати карі, але кухня перетворилася на димову катастрофу.
That concert last night was insane, the crowd went wild.	Учорашній концерт був просто божевільний — публіка шаленіла.
What kind of sorcery is this app? It keeps freezing every time I try to send a message.	Що за чаклунство з цим додатком? Він зависає кожного разу, коли я намагаюся надіслати повідомлення.
I found a perfect shortcut on my way home and cut an extra ten minutes off.	Я знайшов ідеальний короткий шлях додому й зекономив ще десять хвилин.
Can you believe the seller accused me of lying about the damage? I have photos, of course.	Уявляєш, продавець звинуватив мене в брехні щодо пошкодження? У мене, звісно, є фото.
If you mess with my playlist again, I'm muting you.	Якщо ти знову чіпатимеш мій плейлист, я тебе заглушу.
Wow, I finally beat my personal best at the gym!	Ого, нарешті побив свій особистий рекорд у спортзалі!
Can you hook me up with a ride to the stadium this Saturday?	Можеш підвезти мене до стадіону цієї суботи?
That new streaming show is lit, you should check it out.	Новий серіал на стрімінгу — просто кайф, варто його подивитися.
Why does the bus always arrive when I'm about to leave?!	Чому автобус приїжджає якраз тоді, коли я збираюся виходити?!
I spilled coffee on my shirt during the interview—talk about bad timing.	Я розлив каву на сорочку під час співбесіди — такий поганий збіг обставин.
Just pushed a last-minute patch to the repo.	Щойно залив патч у репозиторій у останню хвилину.
The train ride today was wild—the guy in the next seat kept singing karaoke.	Сьогодні поїздка потягом була шаленою — сусід по купе постійно співав караоке.
Found a sale on headphones, they were cheaper than my coffee.	Знайшов знижку на навушники — вони були дешевші за мою каву.
I messed up with my partner, I honestly apologized.	Я зіпсував стосунки з партнером, щиро вибачився.
My phone finally charged after two hours—what a drama.	Мій телефон нарешті зарядився після двох годин — справжня драма.
Damn, I forgot my wallet at home again.	Чорт забирай, я знову забув гаманець вдома.
Can you pull an all-nighter and fix this bug?	Можеш не спати цілу ніч і виправити цей баг?
I snagged the last pair of sneakers online.	Я схопив останню пару кросівок онлайн.
Let's hit the gym after work, yeah?	Після роботи підемо в зал, ок?
My phone keeps crashing whenever I try to send pics.	Мій телефон постійно зависає, коли намагаюся надіслати фото.
The detour around the stadium was insane, I nearly missed my flight.	Об'їзд навколо стадіону був жахливим — я ледь не пропустив свій рейс.
Can you open the report I sent yesterday?	Можеш відкрити той звіт, який я надіслав вчора?
I finally beat that boss in the game last night.	Я нарешті побив того босса в грі минулої ночі.
This soup tastes off, did you add too much salt?	Цей суп якось не смакує, ти додав занадто багато солі?
Is this new app actually any good, or is it just hype?	Цей новий додаток справді вартий уваги, чи це просто хайп?
The elevator smells like popcorn.	У ліфті пахне попкорном.
I fixed the broken vase with tape, don't judge me.	Я полагодив зламану вазу скотчем, не суди мене.
Can you recommend a cheap train ticket to Lviv for tomorrow morning?	Чи можеш порекомендувати дешевий квиток на потяг до Львова на завтра вранці?
That guitar riff is stuck in my head all day.	Цей гітарний риф крутиться в мене в голові цілий день.
Sure, I can push the release date by a week, if the team agrees.	Звісно, можу перенести дату релізу на тиждень, якщо команда погодиться.
I can't believe I missed the bus again.	Я не можу повірити, що знову пропустив автобус.
This playlist is fire, keep it coming.	Цей плейлист — просто вогонь, кидай ще треки.
What do you think about trying that new ramen place tonight?	Що скажеш на те, щоб сьогодні ввечері зайти до нового рамен-кафе?
I finally beat that level after hours of grinding.	Я нарешті пройш той рівень після годин виснажливої гри.
Could you drop by my place and pick up the package on your way home?	Можеш заїхати до мене по дорозі додому і забрати посилку?
That project deadline is brutal.	Дедлайн по цьому проєкті просто жорсткий.
Did you pack your charger and passport?	Ти взяв із собою зарядку й паспорт?
Why is my phone freezing again?	Чому мій телефон знову зависає?
I pulled a muscle during a run.	Я потягнув м'яз під час пробіжки.
Don't ghost me, at least say hi.	Не зникай, будь ласка, скажи хоч привіт.
I'm burning the midnight oil to finish this report.	Я допізна працюю над цим звітом.
The laundry pile is getting out of hand, I swear.	Купа білизни виходить із-під контролю, клянуся.
Should we turn left at the next corner?	Чи повернемо ліворуч на наступному розі?
These sneakers are overpriced; can you give me a discount?	Ці кросівки занадто дорогі; чи можете зробити знижку?
That new sci-fi novel hooked me; I couldn't put it down.	Цей новий науково-фантастичний роман мене зачепив — не міг його відкласти.
Fix this now.	Виправ це зараз.
What the heck happened?	Що за фігня трапилась?
I'm stuck in a boring conference call, and my coffee tastes like burnt soap.	Я застряг у нудній конференції, а кава має смак паленого мила.
Can you drop by the store later and grab me a snack?	Можеш заскочити до магазину пізніше й принести мені перекус?
The train to Lviv is delayed again, and I miss the last bus back home.	Поїзд до Львова знову затримується, і я запізнюся на останній автобус додому.
I spilled coffee on my keyboard during the Zoom call.	Я розлив каву на клавіатуру під час дзвінка в Zoom.
The subway is packed, I can barely breathe.	У метро забито, я ледве дихаю.
That jacket is overpriced, but it’s exactly what I need.	Ця куртка занадто дорога, але саме те, що потрібно.
Are you coming to the skate park after class?	Підійдеш на скейт-парк після занять?
I finally beat that boss in the game, it felt amazing!	Я нарешті знищив того боса в грі — це було кайф.
I can't believe the boss approved that ridiculous budget.	Не можу повірити, що бос схвалив той абсурдний бюджет.
The train was late again, and I missed my connection.	Поїзд знову запізнився, і я пропустив пересадку.
That goal was insane, nice one!	Цей гол був неймовірний, клас!
Are you still using that ancient phone or did you finally upgrade?	Ти все ще користуєшся тим старезним телефоном, чи нарешті оновив?
Stop teasing me and tell me how you really feel.	Перестань дражнити мене і скажи, як ти насправді відчуваєш.
The subway was delayed again, and I spilled my coffee.	Метро знову затрималось, і я розлив каву.
Could you check this spreadsheet and tell me if the numbers add up?	Можеш перевірити цю таблицю і сказати, чи числа сходяться?
I grabbed my favorite vintage jacket at the market and it fits perfectly.	Я взяв на барахолці свій вінтажний піджак — він якраз підходить.
Don't pretend you're mad—just tell me you care.	Не прикидайся злим — скажи просто, що тобі не байдуже.
The app keeps crashing every time I try to upload a photo.	Додаток постійно валиться кожного разу, коли намагаюся завантажити фото.
Nice wheels, dude.	Класна тачка, чувак.
The train was three hours late, but I kept my cool.	Поїзд запізнився на три години, але я тримав себе в руках.
I spilled coffee on my laptop and it still runs.	Я пролив каву на ноутбук, але він все одно працює.
I finally figured out the new app, but the onboarding screens are so annoying I almost gave up.	Я нарешті розібрався з новим додатком, але екрани введення такі дратівливі, що я майже здався.
Stop being such a buzzkill and join us for pizza after the game.	Перестань бути таким занудою і приєднайся до нас на піцу після матчу.
That deadline is brutal, I might just pull an all-nighter.	Цей дедлайн просто жорсткий, можу працювати допізна.
Got ripped off by a taxi in the old town; never again.	У старому місті таксист мене надув — більше ніколи.
Relax, I'm not mad, I just spilled coffee on your new sofa.	Розслабся, я не злий, просто пролив каву на твій новий диван.
This skate park is lit, the rail is smooth as butter.	Цей скейтпарк просто кайф, рейл гладкий, як масло.
My laptop keeps freezing when I try to edit photos, ugh.	Мій ноутбук зависає, коли намагаюся редагувати фото, блін.
That concert last night was insane, I danced till my legs gave out.	Учора на концерті було неймовірно круто — я танцював до упаду.
Can you grab my bag from the bus stop on your way home?	Можеш забрати мою сумку зі зупинки автобуса по дорозі додому?
I tried cooking ramen, and it turned into a disaster.	Я спробував приготувати рамен, і вийшла повна катастрофа.
My phone keeps freezing whenever I try to open the gallery.	Мій телефон зависає кожного разу, коли намагаюся відкрити галерею.
Let's hit the trail this weekend, bring a snack and a good playlist.	Погнали в похід цього вік-енду — візьміть перекус і крутий плейлист.
I just crushed my personal best at the gym today!	Сьогодні я побив свій особистий рекорд у залі!
Why does this app always crash when I try to upload a photo?	Чому цей додаток постійно падає, коли я намагаюся завантажити фото?
That burger last night was insane, the spice burned my tongue.	Учора ввечері той бургер був неймовірно гострим — язик мене обпік.
Can you grab some snacks on your way home, please?	Можеш взяти перекуси по дорозі додому, будь ласка?
I'm not mad, just disappointed with how things turned out.	Я не злий, просто розчарований тим, як усе склалося.
I messed up the spreadsheet again; can you fix the numbers before noon?	Я знову накосячив із таблицею; ти виправиш цифри до обіду?
The train got delayed again, and I missed my connection.	Поїзд знову затримався, і я пропустив пересадку.
I found a jacket on sale, but my size is not available.	Я знайшов піджак на розпродажі, але мого розміру немає.
Damn, this treadmill is killing me; I can barely finish the set.	Бляха, ця бігова доріжка мене вбиває; я ледь закінчую сет.
Did you see the new feature in the app? It's a total game changer.	Ти бачив нову функцію в додатку? Це повністю змінює правила гри.
This deadline is brutal, I still have two sections to finish.	Цей дедлайн просто вбивчий: мені ще треба дописати дві частини.
Did you see that weird email from accounting?	Ти бачив той дивний електронний лист від бухгалтерії?
I'm starving, let's grab something quick from that street vendor.	Я дуже голодний, давай швидко щось перекусимо у того вуличного продавця.
Could you stop scrolling and help me with this recipe?	Можеш перестати гортати та допомогти з цим рецептом?
The train was delayed again; I missed my connection.	Поїзд знову затримався; я пропустив пересадку.
Whoa, that movie plot twist was brutal.	Ого, той поворот сюжету у фільмі був справді жорстким.
I finally finished the quarterly report, and management loved it.	Я нарешті закінчив квартальний звіт, і керівництво його похвалило.
Do you want to hike up the ridge this weekend?	Хочеш піти на похід на гребінь цими вихідними?
I found a cheaper jacket online, should I buy it or wait for a sale?	Я знайшов дешевшу куртку онлайн; купувати зараз чи зачекати на розпродаж?
I'm worried about your cold; drink more water and get some rest.	Мені хвилює твоя застуда; пий більше води та відпочивай.
This spreadsheet is a mess, can you fix the numbers before the deadline?	Ця електронна таблиця у безладі, ти можеш виправити числа до дедлайну?
Which platform are we streaming on tonight? I want to watch the game.	На якій платформі ми стрімимо сьогодні ввечері? Хочу подивитися матч.
That jacket is so overpriced. Got it in a cheaper version?	Ця куртка така завищена в ціні. Є дешевша версія чи інший варіант?
I just learned to play the guitar and my fingers hurt.	Я щойно навчився грати на гітарі, і пальці болять.
You promised you'd call me, what happened?	Ти обіцяв зателефонувати мені — що сталося?
I missed the last train, and it ruined my evening.	Я пропустив останній потяг, і це зіпсувало мені вечір.
I scored a killer deal on sneakers online.	Я зловив халяву на кросівки онлайн.
My coworker kept bragging about their promotion all day.	Мій колега весь день хвалився своїм підвищенням.
Is this recipe supposed to be sugar-free, or did I mess up?	У цьому рецепті точно немає цукру, чи я щось переплутав?
I finally learned to ride a bike without training wheels, and it felt amazing.	Я нарешті навчився їздити на велосипеді без допоміжних коліс — відчуття неймовірне.
That gym playlist is fire, we're hitting legs hard today.	Цей плейліст у залі — просто вогонь; сьогодні серйозно попрацюємо над ногами.
Can you upload that file to the shared drive before we start the presentation?	Чи можеш завантажити той файл на спільний диск перед початком презентації?
I dropped my passport at the hostel, can you help me look for it?	Я залишив паспорт у хостелі, можеш допомогти його знайти?
The new episode completely wrecked my expectations, that plot twist was brutal.	Нова серія повністю зруйнувала мої очікування — той поворот сюжету був жорстким.
I'll swing by your place later, if you're not busy.	Зайду до тебе пізніше, якщо не будеш зайнятий.
Boss wants this done ASAP, but we're short on staff.	Бос хоче, щоб усе це зробили якнайшвидше, але людей не вистачає.
Your brother borrowed my car and scratched the hood!	Твій брат позичив мою машину і поцарапав капот!
Is there a cheaper hostel around here, or should we crash on the beach?	Чи є тут дешевший хостел, чи нам краще переночувати прямо на пляжі?
This app keeps crashing every time I try to open it.	Цей додаток постійно крашиться, коли я намагаюся його відкрити.
I'm starving, let's grab something spicy.	Я помираю від голоду, давай з'їмо щось гостре.
I finally nailed that protein shake recipe I saw on that health channel.	Я нарешті опанував рецепт протеїнового коктейлю, який бачив на тому каналі про здоров'я.
The train got canceled again, so I ended up hiking to the hostel.	Поїзд знову скасували, тож довелося дійти пішки до хостела.
These headphones are on sale, but the return policy is a nightmare.	Ці навушники зі знижкою, але політика повернення — справжній кошмар.
My phone died mid-game, and the cloud sync just froze.	Мій телефон розрядився посеред гри, а синхронізація в хмарі зависла.
Are you seriously thinking about canceling our plans last minute?	Ти серйозно думаєш скасувати наші плани в останню хвилину?
The new quarterly report is due today, and the boss expects everything perfect.	Новий квартальний звіт має бути поданий сьогодні, а бос очікує, що все буде бездоганно.
I missed my train again because I hit snooze on my alarm.	Я знову пропустив потяг через те, що проспав будильник.
That jacket costs a fortune, but it fits perfectly.	Та куртка коштує цілий стан, але сидить просто ідеально.
