source	target
После матча нас ждёт пицца и бутылка колы — идеальный вечер!	Po zápase nás čaká pizza a fľaša coly — ideálny večer!
На совещании меня снова задержали на полчаса, и шеф выглядел недовольным.	Na porade ma zase zdržali na pol hodiny a šéf vyzeral nespokojný.
Я забыл выключить плиту, и теперь в квартире пахнет подгоревшей едой.	Zabudol som vypnúť platňu a teraz v byte cíti zápach pripáleného jedla.
Где делась моя бутылка воды? Я положил её в ручную кладь, а она исчезла.	Kde sa podela moja fľaša vody? Dal som ju do príručnej batožiny a už ju nemám.
Купил футболку без примерки — цвет оказался ярче, чем на фото.	Kúpil som si tričko bez skúšania — farba je jasnejšia ako na fotke.
Пытаюсь сделать ещё одно повторение, даже если нога болит.	Snažím sa zvládnuť ešte jedno ďalšie opakovanie, aj keď ma bolí noha.
Короче, сегодня классный матч по телеку, давай смотреть.	Jednoducho, dnes je skvelý zápas v telke, poďme si to pozrieť.
На работе очередной кризис, начальник опять давит, это достало.	V práci je zase kríza, šéf zase tlačí, to ma štve.
Купил килограмм помидоров, но они оказались слишком кислые.	Kúpil som kilogram paradajok, ale boli príliš kyslé.
Ты для меня как сестра, но мне нужна честность.	Si pre mňa ako sestra, ale potrebujem úprimnosť.
Зачем тебе новый гаджет, если старый ещё пашет нормально?	Na čo ti nový gadžet, keď ten starý ešte funguje normálne?
Блин, забыл кошелек дома, как теперь жить?	Blin, zabudol som peňaženku doma, ako teraz žiť?
Я зашел на рынок и хочу купить что-то необычное.	Prišiel som na trh a chcem kúpiť niečo neobvyklé.
Только что видел очень смешную рекламу и не могу перестать смеяться.	Práve som videl naozaj vtipnú reklamu a nemôžem prestať smiať.
Не могу найти Wi‑Fi пароль, где он?	Nemôžem nájsť heslo k Wi‑Fi, kde je?
Я попробовал новый рецепт карри с курицей и кокосовым молоком — получилось вкусно.	Skúšal som nový recept na kari s kuracím mäsom a kokosovým mliekom – vyšlo to skvele.
Сегодня на работе так устал, что хочу просто валяться на диване.	Dnes v robote som bol dosť unavený, najradšej by som sa len váľal na gauči.
Где здесь ближайшая остановка?	Kde je tu najbližšia zastávka?
Забрал посылку по ошибке, теперь нужно вернуть.	Prevzal som si zásielku omylom, teraz ju treba vrátiť.
Хочу попробовать новые виды чая, может, устрою маленькую дегустацию.	Chcem vyskúšať nové druhy čaju, možno si zorganizujem malú degustáciu.
Не ожидал, что мы выиграем матч благодаря последнему голу!	Nečakal som, že vyhráme zápas vďaka poslednému gólu!
Черт, зачем мне ещё одна задержка на вокзале — я опаздываю на встречу.	Sakra, nač mi ešte ďalšie meškanie na stanici — meškám na stretnutie.
Понимаю, что на презентации выглядел глупо, но всё равно попробую объяснить.	Chápem, že na prezentácii som vyzeral hlúpo, ale aj tak sa pokúsim to vysvetliť.
Зачем она всё время спорит?	Prečo sa ona stále háda?
Хочу попробовать новый рецепт: кислый суп с квашеной капустой и копчёной колбасой.	Chcem vyskúšať nový recept: kyslá polievka so kvašovanou kapustou a údenou klobásou.
У меня аллергия на орехи, поэтому десерт лучше выбрать без орехов.	Mám alergiu na orechy, preto si vyber dezert bez orechov.
В работе сегодня полный бардак, разберитесь.	V práci je dnes poriadny chaos, vyriešte to.
Мне нужно на вокзал, опаздываю.	Potrebujem ísť na nádražie, meškám na vlak.
Купил кофту, а она оказалась не по размеру.	Kúpil som si mikinu, ale bola nesprávnej veľkosti.
Я просто кайфую от вечерних пробежек.	Z večerných behov mám proste hype.
Заказал пиццу, но привезли с ананасами, как ненавижу.	Objednal som si pizzu, no doniesli mi ju s ananásmi, čo neznášam.
Я зашёл в метро и понял, что забыл кошелёк в такси.	Vošiel som do metra a zistil som, že som zabudol peňaženku v taxíku.
На работе мне дали новый график смен, и я совсем запутался.	V práci mi dali nový rozpis smien a ja som sa úplne stratil.
Да ладно, ты что, совсем охренел? Ты любишь меня или нет?	To čo, ty si sa už úplne zbláznil? Miluješ ma alebo nie?
Купил новый смартфон, но он глючит.	Kúpil som nový smartfón, ale seká sa.
Я записался на йогу, но не могу найти ближайшее занятие.	Prihlásil som sa na jógu, ale neviem nájsť najbližšie cvičenie.
Утренний звонок прервал мой сон.	Ranné zvonenie prerušilo môj spánok.
Как тебе эта новая серия сериала? Я в восторге!	Ako sa ti páči táto nová séria seriálu? Som z nej hotový.
Пытаюсь экономить на онлайн-покупках, но всё равно добавляю в корзину ещё один товар.	Snažím sa šetriť pri online nákupoch, ale aj tak pridávam do košíka ďalší tovar.
Не могу поверить, как быстро пролетело лето.	Nemôžem uveriť, ako rýchlo ubehlo leto.
На работе сегодня бешеный график, но я держусь.	V práci dnes mám šialné tempo, ale zvládam to.
Чёрт, опоздал на поезд, а следующий через полчаса. Как жить теперь?	Kurňa, zmešal som vlak, a nasledujúci ide až za pol hodiny. Ako teraz žiť?
Сделай это сегодня, пожалуйста — дедлайны давят, а мне ещё столько дел.	Urob to dnes, prosím — termíny ťažia a ja ešte mám kopu vecí.
Нашёл в магазине шальной скидку на кроссовки — беру, пока есть размер.	Našiel som v obchode šialenú zľavu na tenisky — beriem, kým je ešte veľkosť.
Этот сайт опять падает, браузер глючит, и мне надоел мой ноутбук.	Tento web sa zas vypína, prehliadač blbne a môj notebook ma už poriadne štve.
Мне очень нравится её улыбка, даже когда мы спорим.	Veľmi sa mi páči jej úsmev, aj keď sa hádame.
Круто, я наконец-то сдал экзамен!	Skvelé, konečne som zložil skúšku!
Вчера у меня сломался ноутбук, и я чуть не расплакался.	Včera sa mi pokazal notebook a skoro som sa rozplakal.
Где мои очки? Я их где-то оставил.	Kde sú moje okuliare? Niekde som ich nechal.
Не переживай, всё под контролем.	Neboj sa, všetko je pod kontrolou.
Ты видел новый trailer к фильму? Wow, vyzerá epicky!	Ty si videl nový trailer k filmu? Páni, vyzerá epicky!
Когда закончишь эту задачу, можно будет расслабиться.	Keď túto úlohu dokončíš, môžeš sa už uvoľniť.
Забыл купить молоко в магазине, можешь взять его?	Zabudol som kúpiť mlieko v obchode, môžeš ho zobrať?
Мы опаздываем на поезд, пора бежать.	Meškáme na vlak, musíme bežať.
Сегодня я пробежал пять километров и хочу ещё.	Dnes som zabehol päť kilometrov a chcem ešte.
Мне очень нравится, когда ты улыбаешься.	Veľmi sa mi páči, keď sa usmievaš.
Чёрт, опять забыл выключить свет в ванной.	Do riti, zase som zabudol vypnúť svetlo v kúpeľni.
Сегодня мне пришлось объяснять начальнику, почему задержал проект.	Dnes som musel šéfovi vysvetliť, prečo som projekt zdržal.
Где твой пароль от Wi‑Fi?	Kde je tvoje heslo k Wi-Fi?
Я купил новые кроссовки и теперь бегаю как пуля.	Kúpil som si nové tenisky a teraz behám ako šíp.
На работе всё идёт по плану, хоть и голова трещит.	V práci ide všetko podľa plánu, hoci mi hlava praská.
Блин, забыл ключи от дома и опоздал на поезд.	Dočerta, zabudol som kľúče od domu a zmešal som vlak.
Как же достала эта программа! Она постоянно вылетает.	Táto aplikácia ma už naozaj štve! Neustále padá.
Вы не поверите, но я выиграл билет на концерт!	Nebudete veriť, ale vyhral som lístok na koncert!
На выходных собираемся поиграть в баскетбол и посмотреть фильм.	Na víkend plánujeme zahrať si basketbal a pozrieť film.
Слушай, как думаешь, стоит ли мне менять работу?	Počúvaj, čo si myslíš, mal by som zmeniť prácu?
Я устал от своей работы и хочу сменить карьеру.	Som z toho v robote unavený a chcel by som zmeniť kariéru.
Извини, у тебя есть карта? Я застрял на вокзале и не знаю, как добраться домой.	Prepáč, máš mapu? Uviazol som na nádraží a neviem, ako sa dostať domov.
Цены на этот товар слишком завышены, давай найдём скидку.	Ceny tohto tovaru sú príliš vysoké, poďme nájsť nejakú zľavu.
Не могу поверить, что ты снова поздно вернулся без объяснений.	Nemôžem uveriť, že si sa zase vrátil neskoro bez vysvetlenia.
Мне нравится твой новый трекер: он считает шаги и напоминает пить воду.	Mám rád ten tvoj nový náramok, počíta kroky a pripomína mi, že mám piť vodu.
Быстро собирайся, у нас поезд через час.	Rýchlo sa priprav, vlak nám odchádza za hodinu.
Да ладно тебе, это просто мелочь.	No veď to je len maličkosť.
Хочу суши, но в этом кафе нет свежего лосося.	Chcem sushi, ale v tej reštaurácii nemajú čerstvý losos.
Не могу найти пароль от Wi-Fi, что за бардак.	Nemôžem nájsť heslo na Wi-Fi, čo za chaos.
Давай сыграем ещё одну партию в шахматы?	Chceš ešte jednu partiu v šachu?
Блин, опять опоздал на автобус.	Do riti, zase som zmešal autobus.
Куда пропали мои наушники?	Kde sa stratili moje slúchadlá?
На работе снова зависла система, и весь проект застопорился.	V práci sa systém znovu zasekol a celý projekt stroskotal.
Купил телефон за полцены и чуть не попался на подделку.	Kúpil som telefón za polovicu ceny a takmer som naletel na falšovaný výrobok.
Готовлю ужин из того, что осталось в холодильнике — получится эксперимент.	Pripravujem večeru z toho, čo zostalo v chladničke — bude to experiment.
Классная идея!	Skvelý nápad!
Не могу поверить, что ты это сделал!	Nedokážem uveriť, že si to urobil!
Где мои ключи? Я их точно положил на полке.	Kde sú moje kľúče? Určite som ich položil na poličku.
Я только что купил абонемент в спортзал — хочу привести себя в форму.	Práve som si kúpil permanentku do fitka — chcem sa dostať do formy.
В работе сейчас кризис: начальник требует отчет к концу дня.	V práci je teraz kríza: šéf vyžaduje správu do konca dňa.
Круто, что ты наконец сделал эту тестовую задачу без косяков.	Skvele, že si konečne spravil tú testovaciu úlohu bez chýb.
Зачем ты вчера так перегнул со своей шуткой на собрании?	Načo si včera na stretnutí tak prehnal s tým vtipom?
Мне уже надоело, как он орёт на каждом звонке.	Už ma to nebaví, ako na každom hovore kričí.
Нужно срочно проверить почту, там есть важная ссылка.	Treba ihneď skontrolovať e-mail, tam je dôležitý odkaz.
Хочу попробовать новую видеоигру, но она требует адски много времени.	Chcem vyskúšať novú videohru, ale vyžaduje to fakt veľa času.
Кто вообще придумал это дурацкое расписание на неделю?	Kto sakra vymyslel ten hlúpy týždenný rozvrh?
Мне нужна помощь с ноутом, он совсем зависает.	Potrebujem pomoc s notebookom, úplne sa mi zasekáva.
У меня есть одно необычное хобби — собираю старые кассеты.	Mám jedno zvláštne hobby — zbieram staré kazety.
Неужели ты купишь билеты на концерт без меня?	Naozaj si kúpiš lístky na koncert bez mňa?
Думаю поехать на море на поезде — билет стоит дешевле, чем на самолёт, и по дороге можно любоваться пейзажами.	Rozmýšľam vyraziť na more vlakom — lístok stojí lacnejšie ako letenka a po ceste sa dá obdivovať krajinu.
Купил новые кроссовки, а они оказались на размер меньше.	Kúpil som si nové tenisky, ale boli o jednu veľkosť menšie.
На работе срочно отправь отчёт, иначе начальник устроит разнос.	V práci pošli čo najskôr správu, inak ťa šéf poriadne napomína.
У меня сегодня плохое настроение, никак не могу собраться.	Dnes mám zlú náladu, vôbec sa nedokážem sústrediť.
В парке нашёл старый скейт и захотел покататься.	V parku som našiel starý skejt a chcel som sa na ňom povoziť.
Не доверяю этим приложениям, они воруют данные.	Neverím týmto aplikáciám, kradnú údaje.
Кошелек пропал, и я в панике.	Peňaženka zmizla, a ja som v panike.
Сколько километров до аэропорта, и стоит ли выходить на следующей станции?	Koľko kilometrov je do letiska a či má zmysel vystúpiť na ďalšej zastávke?
У меня кончились деньги на парковку, можешь занять?	Došli mi peniaze na parkovanie, vieš mi požičať?
Я устал и голова кружится, походу простуда.	Som unavený a točí sa mi hlava, zrejme prechladnutie.
Я только что закончил тренировку, чувствую прилив адреналина.	Práve som dokončil tréning, cítim príval adrenalínu.
Хочу как можно скорее уйти домой, но ещё надо дописать отчёт.	Chcem čo najskôr odísť domov, ale ešte treba dopísať správu.
Я в поезде: интернет отстой, а батарея садится.	Som vo vlaku: internet je na nič a batéria mi dochádza.
Неужели ты думаешь, что могу доверять тебе после того, что случилось?	Naozaj si myslíš, že ti môžem dôverovať po tom, čo sa stalo?
На распродаже купил кроссовки за копейки, а они оказались крутые.	Na výpredaji som kúpil tenisky za pár centov a sú fakt super.
Сегодня пытался сварить борщ по бабушкиному рецепту — вышло вкусно, но чуть подгорело дно.	Dnes som sa pokúsil uvariť boršč podľa babičkinho receptu — dopadol chutne, ale dno mi trochu pripálilo.
На совещании ты зачем так кричишь на начальника?	Na porade načo tak kričíš na šéfa?
Я заблудился в метро, скажи, как выйти на площадь Ленина.	Zamotol som sa v metre, poraď mi, ako sa dostať na námestie Lenina.
Купи мне молочный шоколад и бананы, и не забудь мелочь.	Kúp mi prosím mliečnu čokoládu a banány a nezabudni na drobné.
Мне нравится проводить выходные за видеоиграми с друзьями.	Rád trávim víkendy pri videohierach s kamarátmi.
Сегодня на тренировке по футболу мы победили — счет 2:0.	Dnes na futbalovom tréningu sme vyhrali 2:0.
Застрял в лифте перед важной встречей — еле держусь.	Zasekol som sa v výťahu tesne pred dôležitým stretnutím — ledva to zvládam.
Соседи устроили вечеринку до рассвета, а моя собака не может уснуть.	Susedia zorganizovali párty až do rána a môj pes nemôže zaspať.
Я перепутал автобусные остановки и провёл день в чужом городе.	Poplietol som si autobusové zastávky a strávil som deň v cudom meste.
Заехал в магазин за кроссовками — размер не подошёл, пришлось возвращать.	Zavítal som do obchodu po tenisky — veľkosť mi nesedela, musel som ich vrátiť.
Только что посмотрел новый сериал — капец, зацепил.	Práve som si pozrel nový seriál — fakt ma chytil.
Блин, забыл пароль от ноутбука и не могу войти в систему.	Blin, zabudol som heslo k notebooku a nemôžem sa prihlásiť do systému.
Вчера видел толпу на рынке: скидки просто безумные.	Včera som videl húf na trhu: zľavy sú proste šialené.
Я устал от скандалов, хочу тихого вечера дома.	Som unavený zo všetkých hádok, chcem doma pokojný večer.
Какой фильм посоветуешь? Хочу что-нибудь смешное.	Ktorý film by si mi poradil? Chcem niečo smiešne.
На тренировке вчера забил гол и чуть не расплакался от радости.	Na tréningu včera som dal gól a trochu som sa rozplakal od radosti.
Завтра надо сдать отчёт к обеду, иначе начальник взъерится и начнет делать цирк.	Zajtra musím odovzdať správu do obeda, inak šéf zošalie a začne robiť cirkus.
Куда делись мои носки? Я их где-то потерял.	Kde sú moje ponožky? Niekde som ich stratil.
Какой поезд идёт до Праги в 7:45? Мне нужно знать расписание.	Ktorý vlak ide do Prahy o 7:45? Potrebujem poznať cestovný poriadok.
Мне нужно поменять размер — эти кроссовки жмут.	Potrebujem vymeniť veľkosť — tieto tenisky ma tlačia.
У меня мигрень, лучше выпью таблетку и лягу.	Mám migrénu, radšej si dám tabletku a pôjdem si ľahnúť.
Сижу дома и листаю старые фото — ностальгия давит сильнее, чем кофе.	Sedím doma a listujem staré fotky — nostalgia ma tlačí silnejšie než káva.
Целый день катаюсь на скейтборде — адреналин в крови, и хочется ещё.	Celý deň jazdím na skejtborde — adrenalín v krvi a chcem ešte viac.
Этот новый гаджет топчик, всё летает, батарея держит до позднего вечера.	Tento nový gadžet je top, všetko šľape a batéria vydrží až do neskorého večera.
В магазине на распродаже нашёл кучу вещей, но денег не хватает — что выбрать?	V obchode na výpredaji som našiel kopu vecí, ale peňazí nemám dosť — čo vybrať?
Честно говоря, мне нравится твоя улыбка — и это пугает, потому что не хочу портить дружбу.	Úprimne, páči sa mi tvoj úsmev — a to ma desí, lebo nechcem pokaziť kamarátstvo.
Готовлю ужин, а он снова забыл выключить плиту.	Pripravujem večeru a on zas zabudol vypnúť sporák.
В работе сегодня просто ад.	V práci je dnes úplné peklo.
Заказал билет онлайн, но оказалось, что он на другой день.	Objednal som si lístok online, ale zistil som, že je na iný dátum.
Уж мне лезет на нервы, уйди.	Už mi lezie na nervy, odíď.
Не могу дышать, почему так жарко!	Nemôžem dýchať, prečo je tak horúco!
Чё как, братан?	Čo, ako sa máš, kámo?
В работе полный бардак, шеф снова требует отчёты за ночь.	V práci je úplný chaos, šéf zase chce správy z nočnej smeny.
Я зашёл в метро, запутался и теперь ищу выход.	Zablúdil som v metre a teraz hľadám východ.
Этот размер мне не подходит, верни мне деньги, пожалуйста.	Táto veľkosť mi nesedí, prosím, vráťte mi peniaze.
Мой телефон снова тупит, приложения зависают — это бесит.	Môj telefón zase seká, aplikácie sa zasekávajú — to ma štve.
Ключи где‑то потерялись, и весь дом не может успокоиться — ищу их уже час.	Kľúče sú niekde stratené a celý dom sa nedá upokojiť — hľadám ich už hodinu.
На выходных я застрял на вокзале: задержали поезд на три часа, и настроение пропало.	O víkende som zostal na stanici: vlak meškal tri hodiny a nálada mi úplne klesla.
Завтра утром нужен отчёт, а сон как рукой сняло после третьей чашки кофе.	Na zajtra ráno potrebujem správu, a spánok ma opúšťa po tretej šálke kávy.
Недавно зашёл в магазин за молоком и вышел с хлебом, сыром и кексами.	Nedávno som vošiel do obchodu pre mlieko a vyšiel som s chlebom, syrom a koláčmi.
Мой ноутбук снова подвёл: обновление зависло, и он не может загрузиться.	Môj notebook ma zasa sklamal: aktualizácia zasekla a nemôže nabootovať.
Сегодня надо сдать отчёт до обеда, иначе начальник будет в гневе.	Dnes musím odovzdať správu do obeda, inak bude šéf v hneve.
Купил на распродаже кроссовки — такие лёгкие, будто летят.	Kúpil som si tenisky na výpredaji — také ľahké, že lietajú.
Мы с другом поехали на выходные за город — красотища!	S kamarátom sme vyrazili na víkend mimo mesta — nádhera!
Почему так трудно выбрать подарок маме в магазине?	Prečo je v obchode tak ťažké vybrať darček pre mamu?
Не выдержал и накричал на тренера в зале.	Nevydržal som to a zakričal na trénera v posilňovni.
Где мой багаж? Я не могу найти его нигде.	Kde je moja batožina? Nemôžem ju nikde nájsť.
Да хватит уже, перестань придираться к мелочам!	Už stačí, prestaň si všímať maličkosti!
Этот новый телефон дико греется и трещит экран.	Tento nový telefón sa hrozne prehrieva a obrazovka praská.
Почему в супермаркете всё дорожает каждый день, а качество товара падает?	Prečo v supermarketoch všetko zdražuje každý deň a kvalita tovaru klesá?
У меня голова болит, можно выпить кофе?	Hlava ma bolí, môžem si dať kávu?
На совещании шеф снова всё переделал, терпение на исходе.	Na porade šéf zas všetko prerobil, došli mi nervy.
Забыл паспорт дома, как теперь добраться до аэропорта?	Zabudol som pas doma, ako sa teraz dostať na letisko?
Купил крутой телефон, но он глючит уже с первой недели.	Kúpil som super telefón, ale už od prvého týždňa mi blbne.
У меня сегодня всё валится из рук: голова болит и сил нет.	Dnes sa mi všetko sype z rúk: hlava ma bolí a síl niet.
Слушай, дружище, не парься, всё получится!	Počúvaj, kámo, nerob si starosti, všetko sa podarí!
Блин, забыл паспорт дома, как мне теперь попасть на самолёт?	Blin, zabudol som pas doma, ako sa teraz dostanem na letisko?
Скинь мне задачу в чат — мне нужно сделать её до конца дня.	Pošli mi úlohu do chatu — potrebujem ju spraviť do konca dňa.
После тренировки голова кругом, хочется еды и воды.	Po tréningu mi hlava kruží, mám chuť na jedlo a na vodu.
Купил новую тачку, но деньги уходят на бензин.	Kúpil som si nové auto, ale peniaze mi idú na benzín.
Хочу устроить тихий вечер дома, но соседи включают громкую музыку.	Chcem si doma spraviť tichý večer, ale susedia púšťajú hlasnú hudbu.
Чёрт, забыл ключи дома и опоздал на работу.	Do kelu, zabudol som kľúče doma a meškal som do práce.
Где моя карта? Я точно не помню, где её положил.	Kde je moja karta? Presne si nepamätám, kde som ju položil.
Не может быть, что конференцию перенесли без предупреждения.	Nemôže to byť, že konferenciu presunuli bez varovania.
Мне нужны новые кроссовки, эти уже износились, и цены просто бесят.	Potrebujem nové tenisky, tieto sú už opotrebované a ceny ma proste štvu.
Я увлекаюсь фотографией и хочу научиться работать с длинной выдержкой.	Zaujímam sa o fotografiu a chcem sa naučiť robiť dlhšie expozície.
Где мои ключи?	Kde sú moje kľúče?
Не могу поверить, что он снова опоздал на работу!	Neviem uveriť, že zasa meškal do práce!
Я забронировал номер на двоих в хостеле.	Zarezervoval som izbu pre dvoch v hosteli.
Эти кроссовки слишком дорогие, давай найдём что-нибудь получше.	Tieto tenisky sú príliš drahé, poďme nájsť niečo lepšie.
Мне нужно срочно перезагрузить компьютер, он завис!	Potrebujem okamžite reštartovať počítač, zasekol sa!
Нужно доехать до аэропорта к часу дня.	Treba sa dostať na letisko do jednej hodiny.
Вот это кайф!	To je paráda!
У меня мало денег, ищу скидки.	Mám málo peňazí, hľadám zľavy.
Если встреча сорвётся, скажи мне об этом заранее, чтобы я мог скорректировать график и не пропустить важную информацию.	Ak sa stretnutie zruší, daj mi vedieť vopred, aby som si mohol upraviť harmonogram a nezmešal dôležité informácie.
Как думаешь, стоит ли мне купить эту куртку?	Myslíš, či by som si mal kúpiť túto bundu?
Срочно найди такси, опаздаем на поезд.	Rýchlo nájdi taxík, meškáme na vlak.
На работе снова сломался компьютер.	V práci sa nám opäť pokazil počítač.
Я люблю готовить паэлью, но здесь нет специй.	Rád varím paellu, ale tu nie sú koreniny.
Она обиделась на меня без повода.	Ona sa na mňa nahnevala bez dôvodu.
Скинь мне фото через мессенджер.	Pošli mi fotku cez Messenger.
Где моя зарядка?	Kde je moja nabíjačka?
Я забыл пароль и не могу войти.	Zabudol som heslo a nemôžem sa prihlásiť.
Как ты мог забыть купить билеты на поезд?	Ako si mohol zabudnúť kúpiť lístky na vlak?
Эта пицца слишком жирная.	Táto pizza je príliš tučná.
Он выглядит как две капли воды.	Vyzerá ako dve kvapky vody.
Куда идём за напитками?	Kam ideme na nápoje?
У тебя есть минутка? Нужно обсудить план.	Máš chvíľu? Treba prebrať plán.
Слушай, творить — не мой стиль.	Počúvaj, tvoriť nie je môj štýl.
Я перепутал даты встречи.	Pomýlil som si dátumy stretnutia.
Я так устал после тренировки; сил уже нет.	Som po tréningu taký unavený, že už nemám síl.
Блин, опять опоздал на встречу.	Blin, zasa som meškal na stretnutie.
Кофе на работе сегодня как вода — бессмысленно.	Káva v práci dnes ako voda — zbytočná.
Поезд опаздывает на полчаса, и мы застряли на вокзале.	Vlak mešká už pol hodiny a my sme uviazli na stanici.
На распродаже нашёл сумку за копейки, но цвет такой безвкусный.	Na výpredaji som našiel tašku za pár korún, ale farba je hrozná.
Я начал учить гитару, идёт нормально, но пальцы болят.	Začal som sa učiť hrať na gitaru, ide mi to celkom, ale prsty ma bolia.
Клянусь, больше так не буду.	Prisahám, už to takto nerobím.
Где мой отчет? Я его сдал в прошлый четверг.	Kde je moja správa? Odevzdal som ju minulý štvrtok.
Ты действительно моя лучшая подруга?	Si naozaj moja najlepšia kamarátka?
Я купил новую куртку на распродаже.	Kúpil som si novú bundu na výpredaji.
Мой телефон секает, не могу открыть камеру.	Môj telefón sa seká a nemôžem otvoriť fotoaparát.
Начальник снова попросил исправить баг в последний момент.	Šéf ma zase poprosil opraviť chybu na poslednú chvíľu.
Почему самолёт задержали на три часа?	Prečo bolo lietadlo meškané o tri hodiny?
Мы поссорились из-за мелочи и теперь молчим друг с другом.	Pohádali sme sa kvôli hlúpostiam a teraz si navzájom nič nepovieme.
Купил новый телефон, но он тормозит.	Kúpil som nový telefón, ale stále mi blbne.
Хочу начать бегать по утрам.	Chcem začať behať každé ráno.
На работе сегодня полный треш, начальник снова подводит.	V robote je dnes totálny chaos, šéf zase zlyháva.
Похоже, мне пора идти к врачу из-за этой простуды.	Vyzerá to, že musím ísť k lekárovi kvôli tejto nádche.
Я попробовал новый рецепт, и получилось вкусно!	Vyskúšal som nový recept a chutilo mi to.
Почему ты такой занятый? Мы ещё не поговорили.	Prečo si taký zaneprázdnený? Ešte sme sa nepokecali.
Мне похуй, что они думают.	Je mi to u prdele, čo si myslia.
Нужно сделать отчёт до обеда, иначе начальник устроит разнос.	Treba spraviť výkaz do obeda, inak ťa šéf poriadne vytočí.
Сейчас вечер, я дома на диване — без планов.	Teraz večer, som doma na gauči — bez plánov.
Купил новую технику, но инструкция такая путаная, что голова кругом.	Kúpil som novú techniku, no návod je taký zložitý, že sa mi hlava zatočila.
Смотрю фильм и вдруг понимаю, что пропустил самые важные моменты.	Pozerám film a zrazu zistím, že som prepásol najdôležitejšie momenty.
Не могу выбрать подарок другу на день рождения, ни один вариант не подходит.	Neviem vybrať darček kamarátovi na narodeniny, žiaden nápad nie je ten pravý.
Заказал кроссовки онлайн, пришла не та размер — что за бардак?	Objednal som si tenisky online, prišla mi nesprávna veľkosť — čo za bordel?
Забыл паспорт дома перед поездкой за границу — начинается паника.	Zabudol som pas doma pred cestou do zahraničia — začína panika.
Мой ноутбук снова тупит: тормозит, автокоррекция пишет чепуху, как с этим бороться?	Môj notebook zasa blbne: seká sa, automatická korektúra píše somariny, ako s tým bojovať?
Стараюсь начать бегать по утрам, но соседи думают, что я ночной зверь.	Snažím sa začať behať každé ráno, ale susedia si myslia, že som nočný vlk.
Мы с другом пытаемся сделать фотку на улице, но дождь нас останавливает.	S kamarátom sa snažíme urobiť fotku na ulici, ale prší.
Хочу выбраться в природу в эти выходные, но начальник не отпускает.	Chcem sa vybrať do prírody cez tento víkend, ale šéf ma nepúšťa.
Она снова опаздывает на встречу, и меня это бесит.	Ona zasa mešká na stretnutie a to ma vytáča.
Не могу выбрать подарок дочери на её день рождения.	Neviem vybrať darček pre dcéru na jej narodeniny.
Где тут ближайшая заправка? Я застрял в пробке.	Kde je tu najbližšia benzínová stanica? Uviazol som v zápche.
Сегодня такой счастливый, встретил старого друга в автобусе.	Dnes som taký šťastný, že som v autobuse stretol starého kamaráta.
На работе полный саботаж со стороны начальника, кажется, что он делает всё наоборот.	V práci je to úplná sabotáž zo strany šéfa, zdá sa, že robí všetko naopak.
Я нашёл забытые на диване ключи — придётся целый час искать их по квартире.	Našiel som na pohovke zabudnuté kľúče — budem ich hľadať po celom byte celé hodiny.
Хватит ныть, дорога заняла три часа — разве это конец света?	Daj pokoj, cesta trvala tri hodiny — veď to nie je koniec sveta!
Обожаю, когда в метро пахнет пиццей и жарят шаурму — лучшее утро.	Zbožňujem, keď v metre cítiť vôňu pizze a dávajú shawarmu — najlepšie ráno.
Появился новый гаджет, но как им пользоваться, понять не могу — подскажи.	Objavil sa nový gadžet, neviem, ako s ním pracovať — poradíš mi?
Который час? Я опаздываю на ужин к бабушке.	Koľko je hodín? Meškám na večeru k babičke.
Завтра сдаю отчёт, но программа снова крашится.	Zajtra odovzdám správu, ale program zas padá.
Я купил туфли на размер меньше, они жмут.	Kúpil som topánky o číslo menšie, tlačia.
Мы забронировали жильё на побережье, но пляжный песок слишком жаркий.	Zarezervovali sme ubytovanie na pobreží, ale plážový piesok je príliš horúci.
На экзамене я кое-как написал работу, потому что время поджимает, а ноутбук завис.	Na skúške som to napísal nejako, lebo čas sa krátil a notebook mi zamrzol.
Завтра на работе важная презентация, и я нервничаю.	Zajtra mám v práci dôležitú prezentáciu a som z toho riadne nervózny.
На кухне варю кофе, а за окном идёт дождь.	V kuchyni varím kávu a vonku prší.
Не могу поверить, что снова забыл пароль от ноутбука.	Neviem uveriť, že som zase zabudol heslo k notebooku.
Купил джинсы на распродаже — они сидят как влитые.	Kúpil som si rifle na výpredaji — sadli ako uliate.
Мы решили провести день в городе, но метро сломалось.	Rozhodli sme sa stráviť deň v meste, ale metro nefungovalo.
Нужно допилить доклад к завтрашнему совещанию.	Musím doladiť správu na zajtrajšiu poradu.
Где мои тапки?	Kde sú moje papuče?
Я забронировал номер на двоих на три ночи.	Zarezervoval som si izbu pre dve osoby na tri noci.
Не могу войти в аккаунт, пароль сбросить не получается.	Nemôžem sa prihlásiť do účtu, reset hesla nefunguje.
Хочу попробовать местные блюда, но не знаю, с чего начать.	Chcem vyskúšať miestne jedlá, ale neviem, odkiaľ začať.
На совещании опять спорим по каждому слову!	Na porade sa zase hádame kvôli každej maličkosti!
Ты держишь меня за идиота, или думал, что я не заметил?	Držíš ma za idiota, alebo si myslel, že som si nevšimol?
Куда поехать на выходные, чтобы было и море, и тишина?	Kam vyraziť cez víkend, aby bolo aj more, aj pokoj?
Почему твой компьютер опять зависает, когда мне нужен файл?	Prečo ti ten počítač zase zamŕza, keď potrebujem ten súbor?
