source	target
Я схрумкав забагато чіпсів під час фільмів — тепер шлунок нудить.	I ate way too many chips during the movie — now my stomach feels queasy.
Мій телефон зірвався: екран мерехтить сам по собі, а Гугл знову просить пароль.	My phone is acting up: the screen flickers on its own, and Google keeps asking for the password.
Ходімо в парк на світанку, буде кайф.	Let's go to the park at dawn, that'll be a blast.
Я вже тиждень пишу звіт, а начальник знову дає правки.	I've been grinding out this report for a week, and the boss keeps tossing edits my way.
Я випадково купив не той розмір джинсів.	I accidentally bought the wrong jeans size.
У мене болить шия після довгого засиджування за комп'ютером.	My neck hurts after sitting at the computer for ages.
Після перегляду цього трейлера хочеться йти в кіно прямо зараз.	After watching that trailer, I want to go to the movies right now.
Файл презентації знову не зберігається, і я вже третій раз переписую слайди.	The presentation file won't save again, and I'm rewriting the slides for the third time.
Залізничний квиток купив онлайн, але забув згенерувати QR-код.	I bought a train ticket online, but I forgot to generate the QR code.
Я замовив щось на маркетплейсі, але продавець каже, що товар ще в дорозі.	I ordered something on the marketplace, but the seller says the item is still on the way.
Сьогодні на кухні експериментую з новим рецептом пасти; вийшло смачно, але дуже гостро.	Today in the kitchen I'm experimenting with a new pasta recipe; it turned out tasty, but very spicy.
У мене новий акаунт у соцмережі, і я не можу увійти через двофакторну перевірку.	I created a new account on a social network, and I can't log in because of two-factor authentication.
Та ну, я забув ключі вдома, і тепер стою біля дверей.	Oh, come on, I forgot my keys at home, and now I'm standing at the door.
Хочу чаю, але в холодильнику немає молока — підкинете молока, будь ласка?	I want tea, but there's no milk in the fridge — could you spare some milk, please?
На роботі зараз оновлення: усе гальмує, але ми повинні закрити задачі до обіду.	There are updates at work right now: everything's lagging, but we have to finish the tasks by noon.
Купив онлайн кросівки, але розмір не той — повертаю.	I bought sneakers online, but the size is wrong — I'm returning them.
Не можу відірватися від цього серіалу; тепер бачу, чому люди кажуть, що binge-watching — зло.	I can't tear myself away from this series; now I see why people say that binge-watching is evil.
Потрібно дописати звіт до кінця дня, але мозок відмовляється включатись.	I need to finish the report by the end of the day, but my brain just won't switch on.
Мій кіт влаштував марафон котячих снів на дивані — він просто не хоче вставати.	My cat pulled off a marathon of cat naps on the sofa—he just doesn't want to get up.
Якщо ми вчасно не забронюємо квитки, поїзд може від'їхати без нас.	If we don't book the tickets on time, the train might pull out without us.
Замовив онлайн цю футболку, але розмір не підійшов — не хочу возитися з поверненням.	I ordered this T-shirt online, but the size didn’t fit — I don't want to deal with returning it.
У чаті з друзями обговорюємо останній реліз гри — графіка просто нереальна.	In the group chat with friends, we're talking about the latest game release—the graphics are just unreal.
Я загубився в центрі міста і вже не можу знайти дорогу.	I got lost in the city center and I can't find my way.
Я не можу повірити, що вони знову міняють графік на цьому тижні.	I can't believe they're changing the schedule again this week.
Я купив новий телефон онлайн, але попросили підтвердження особи — тепер чекаю доставку.	I bought a new phone online, but they asked for ID verification — now I'm waiting for delivery.
Чесно кажучи, ти думаєш, що я жартую? Серйозно.	Honestly, do you think I'm joking? Seriously.
Сьогодні на обід зробив лосося з лимоном — швидко і смачно.	Today for lunch I made salmon with lemon — quick and tasty.
Цей звіт мене зводить з розуму, але давайте зробимо його швидко.	This report is driving me crazy, but let's get it done quickly.
Чи є у вас карта міста, щоб знайти найшвидший маршрут до аеропорту?	Do you have a city map to find the fastest route to the airport?
Я схопив на розпродажі футболку, але розмір не підійшов.	I grabbed a T-shirt on sale, but the size doesn't fit.
Я вчора пробував новий рецепт пасти — вийшло дуже смачно, але трохи пересолено.	I tried a new pasta recipe yesterday — it turned out very tasty, but a bit oversalted.
Мій телефон завис і тепер не хоче підключатися до Wi‑Fi.	My phone froze and now won't connect to Wi‑Fi.
Цей баг у програмі знову виводить мене з себе.	This bug in the program is getting on my nerves again.
Цей светр з розпродажі за 500 грн — варто брати чи ні?	This sweater on sale for 500 UAH — should I buy it or not?
Я загубив зарядку в метро, тепер телефон майже розряджений.	I lost my charger in the metro, and now my phone is almost dead.
Мені треба з тобою серйозно поговорити: між нами щось не так.	I need to talk to you seriously: something's not right between us.
Спробував сьогодні новий борщ із копченою ковбаскою — смак дитинства.	I tried today a new borscht with smoked sausage — it tastes like childhood.
Я загубився в метро й не знаю, як вийти на потрібну станцію.	I'm lost in the subway and I have no idea how to get out at the right station.
Мій ноутбук знову зависає під час презентації.	My laptop keeps freezing during the presentation.
Хочу чогось смачненького, але в холодильнику тільки залишки.	I want something tasty, but there are only leftovers in the fridge.
Наші відносини знову на паузі, але ми все ще переписуємось.	Our relationship is on pause again, but we're still texting.
Слухаю новий альбом улюбленої групи — вайб просто космічний.	I'm listening to the new album from my favorite band—the vibe is just cosmic.
Потрібно закрити цей звіт до кінця дня, інакше клієнт влаштує розбір польотів.	We need to wrap up this report by the end of the day, or the client will grill us.
Завтра збираємося на пікнік у парку: принеси плед, а я принесу шашлик.	Tomorrow we're heading to a park picnic: bring a blanket, and I'll bring the shish kebab.
Хтось із підписників залишив підозрілий коментар із посиланням.	Someone among the followers left a suspicious comment with a link.
Я нарешті записався на секцію баскетболу; тренер кричить, але кайф.	I finally signed up for the basketball club; the coach yells, but it's a rush.
Сьогодні мені реально потрібен відпочинок, бо спина болить після тижня за ноутбуком.	I really need a proper break today because my back is killing me after a week of sitting at the laptop.
Завтра дедлайн, і я реально на межі нервів.	Tomorrow's deadline, and I'm really on the edge.
Хтось з'їв мою піцу з обіду — знову.	Someone ate my pizza at lunch—again.
Я забув паспорт у таксі, тож мчу назад, щоб його забрати.	I left my passport in the taxi, so I'm rushing back to grab it.
Цей вай‑фай такий повільний, що хочеться кричати.	This Wi‑Fi is so slow I want to scream.
Сьогодні вранці прокинувся раніше і пробіг 5 км — це було круто.	This morning I woke up early and ran 5k — that felt awesome.
Після наради я закінчив звіт і надіслав його клієнту.	After the meeting, I finished the report and sent it to the client.
Ми з дружиною посварилися через холодильник, і тепер кожна дрібниця дратує.	My wife and I argued about the fridge, and now every little thing annoys me.
Я закинув оновлення в репозиторій — подивишся, чи все ок?	I pushed the update to the repository — can you check if it's okay?
Вчора їхав за місто на велосипеді — раптовий дощ промок до нитки.	Yesterday I rode out of town on a bike — a sudden rain shower soaked me to the skin.
У вихідні пограли в настільний теніс і зраділи перемозі над сусідами!	We played table tennis this weekend and celebrated beating the neighbors!
Я щойно зварив каву, але забув вимкнути плиту.	I just brewed coffee, but I forgot to turn off the stove.
Чи можеш підказати рецепт справжніх вареників з сиром? Хочу зробити їх сьогодні.	Could you share a recipe for proper varenyky with cheese? I want to make them today.
Цей офісний день просто злиє мене — стільки зустрічей підряд!	This office day is just draining me — so many meetings in a row!
Я взяв на роботі новий проект — треба обсудити бюджет і дедлайни.	I took on a new project at work — we need to discuss the budget and deadlines.
Слухай, ти бачив той мем? Він просто вбив.	Hey, did you see that meme? It cracked me up.
Потрібно допрацювати звіт до обіду, але шеф тупо забув відповісти на моє повідомлення.	I need to finish the report before lunch, but the boss totally forgot to reply to my message.
На базарі купив пряний соус, і тепер очі сльозяться.	I bought a spicy sauce at the market, and now my eyes are watering.
Серйозно? Ти забув наш день народження.	Seriously? You forgot our birthday.
Трапилось: впав з велосипеда й тепер маю синяк, але все одно тренуюся.	I fell off my bike and now I have a bruise, but I'm still training.
Натрапив випадково на старий фільм у стрімінгу й не міг відвести погляд.	I accidentally stumbled upon an old movie on streaming and couldn't take my eyes off it.
На роботі знову збої в системі, клієнт дзвонить кожні п’ять хвилин.	The system keeps crashing at work again, and the client is calling every five minutes.
Сиджу вдома з пледом, дивлюсь серіал і п’ю гарячий чай.	I'm cozied up at home under a blanket, watching a show and sipping hot tea.
Забув паспорт удома і мчу до вокзалу.	I forgot my passport at home and I'm sprinting to the station.
У супермаркеті знайшов супер знижку на сосиски — взяв пачку.	In the supermarket I found a killer deal on sausages— grabbed a pack.
Я зробив маленький додаток для відстеження своїх тренувань.	I built a small app to track my workouts.
Ми маємо закрити угоду сьогодні до полудня, чи переносимо на понеділок?	We need to close the deal today by noon, or should we push it to Monday?
Я втомлений після довгої зміни — голова йде кругом, і хочеться піти спати.	I'm wiped after a long shift — my head is spinning, and I just want to sleep.
Перший потяг цієї доби затримується на півгодини, тому ми можемо запізнитися на концерт.	The first train of the day is delayed by half an hour, so we might miss the concert.
Купив новий смартфон — камера крутіша за попередній, тепер фото виходять класні.	I bought a new smartphone—the camera's way better than the previous one; now the photos come out awesome.
Я почав вчитися грати на гітарі: пальці болять, але звук того вартий.	I started learning guitar: my fingers hurt, but the sound is totally worth it.
Бляха, я забув заплатити за інтернет.	Damn, I forgot to pay the internet bill.
Коли нарешті закінчиш ту доповідь? Я не витримую чекати.	When will you finally finish that report? I can't stand waiting.
Чи бачив ти, як наша команда розгромила суперника вчора?	Did you see how our team crushed the opponent yesterday?
Я купив новий холодильник на розпродажі — він крутий, але громіздкий.	I bought a new fridge on sale — it's great, but bulky.
У маршрутці так жарко, що люди буквально знімають куртки.	The marshrutka is so hot that people are literally taking off their jackets.
Слухай, коли закриєш цю задачу, скинь мені апдейти в чат.	Hey, when you finish this task, send me the updates in the chat.
Я спробував новий рецепт борщу, але забув додати оцет — вийшло не дуже.	I tried a new borscht recipe, but I forgot to add vinegar — it didn't turn out great.
Коли ти нарешті зробиш зворотний зв'язок по цьому проекту?	When will you finally give feedback on this project?
Купив сьогодні квашену капусту на базарі — хто б міг подумати, що вона така смачна.	I bought sauerkraut at the market today — who would have thought it would taste so good.
Ходжу в спортзал уже місяць, а живіт чомусь не зменшується.	I've been going to the gym for a month, and for some reason my belly isn't getting smaller.
Ти зможеш довести цю звітність до обіду, чи займе це ще півгодини?	Can you get this report finished by noon, or will it take another half hour?
Ти знаєш, як мене дратує, коли Wi‑Fi зривається посеред важливого дзвінка.	You know how much that Wi‑Fi drops out during an important call irritates me.
Як дістатися до аеропорту: наскільки раніше треба вийти з готелю?	How do we get to the airport, and how early should we leave the hotel?
Зайшов у магазин за кросівками та зрозумів, що мій розмір зник — треба чекати на знижки.	I swung by the sneaker shop and found out my size was sold out — I guess I’ll wait for a sale.
Ми з другом зібрали команду для турніру з футзалу, але тренер ще не підтвердив участь.	My friend and I put together a futsal team for a tournament, but the coach hasn't confirmed participation yet.
Дедлайн наближається, і я починаю панікувати.	The deadline is approaching, and I'm starting to panic.
Я знову застряг у коді через чергову помилку.	I'm stuck in the code again because of another bug.
Чи знаєш ти, як швидше дістатися з аеропорту до центру без переплат?	Do you know the fastest way from the airport to the center without overpaying?
Я купив кросівки розміру 44, але вони натирають п'яти.	I bought size 44 sneakers, but they rub my heels.
Я намагаюся зберегти спокій після невеликого конфлікту з другом.	I'm trying to stay calm after a minor quarrel with a friend.
Я закінчив звіт і відправлю його керівнику.	I finished the report and I'm going to send it to the boss.
Чи ти нарешті приніс корм для кота? Він знову голодний.	Did you finally bring the cat's food? He's hungry again.
Я заблукав у центрі міста і не можу знайти потрібний музей.	I'm lost in the city center and I can't find the museum I'm looking for.
Моя програма крашиться кожні п'ять хвилин - чувак, це просто жесть.	My program crashes every five minutes - man, this is brutal.
Піца тут справді смачна, давай взяти ще одну.	This pizza is really tasty; let's grab another one.
Чуваки, треба закрити цей звіт до кінця дня, інакше нам капець.	Dudes, we've gotta wrap up this report by the end of the day, or we're screwed.
Я випадково зламав твою улюблену чашку — вибач, я не спеціально.	I accidentally broke your favorite mug — sorry, I didn't mean to.
Їхати з Києва до Львова автобусом — буде довга, але красива дорога.	Heading from Kyiv to Lviv by bus — it's going to be a long, but beautiful ride.
У магазині розпродаж — взяв джинси за 800 гривень, кайф.	On sale at the store — I grabbed jeans for 800 hryvnias, sweet.
Мій ноутбук нарешті нормально запускає гру — відчуття, ніби відкрив нову планету.	My laptop finally runs the game smoothly — feels like I've discovered a new planet.
Я заблукав у центрі міста, а GPS все одно каже повернись назад.	I'm lost in the city center, and the GPS keeps telling me to turn back.
Слухай, мені треба закрити проект до сьогодні, але сервер ламається, як ніколи.	Listen, I’ve got to finish this project by today, but the server is crashing like never before.
На ринку торгуюсь за кожну копійку.	I'm haggling over every single penny at the market.
Учора на тренуванні підняв вагу занадто швидко, тепер ноги ломить.	Yesterday at the gym I lifted weights too fast, and now my legs are killing me.
Мій телефон сідає швидко, а зарядку я забув у офісі.	My phone's dying fast, and I left the charger at the office.
Ого, на роботі сьогодні просто капець — дедлайни навалюються.	Whoa, work today is a total mess — deadlines are piling up.
Я забронював квитки на потяг до Львова на вихідних — сподіваюся, нічого не зірветься.	I booked train tickets to Lviv for the weekend — I hope nothing goes wrong.
У мене з планшетом проблема: він гальмує, а я не можу знайти потрібну опцію.	I've got a problem with my tablet: it's lagging, and I can't find the right option.
У магазині розпродаж на весь сезон — беру все, що впадає в очі.	The store has a sale on everything for the season — I'm grabbing whatever catches my eye.
Курка на грилі виглядає класно, але соус занадто гострий.	The grilled chicken looks great, but the sauce is too spicy.
У мене сьогодні дедлайн, тож працюю до ночі.	I've got a deadline today, so I'm burning the midnight oil.
Чи є у вас карта метро? Я загубився в центрі.	Do you have a metro map? I'm lost in the city center.
Купив щось на маркетплейсі, але доставка затримується.	I ordered something on that marketplace, but the delivery is delayed.
Я нарешті дописав пісню, тепер хочу показати друзям.	I finally finished a song, now I want to show it to my friends.
Не дуже добре почувся сьогодні — піднялася температура.	I'm not feeling well today — I have a fever.
Я забув зателефонувати клієнту, і дедлайн вже близько.	I forgot to call the client, and the deadline is creeping up.
Чи встигнемо на потяг о 6:20, або нам краще сісти на інший?	Are we going to make the 6:20 train, or should we catch another one?
Ціни в цьому супермаркеті кусаються, але я все одно взяв шоколадний торт.	Prices at this supermarket bite, but I still grabbed a chocolate cake.
Ця програма знову крашиться — мабуть, треба оновити її.	This app keeps crashing again—maybe I should update it.
Не хочу більше слухати твої відмовки!	I don't want to hear your excuses anymore!
Звіт має бути готовий завтра, а я все ще розкладаю цифри по аркушах.	The report is due tomorrow, and I'm still sorting the numbers across the sheets.
Купив квиток на поїзд через кіоск, а термінал знову завис.	I bought a train ticket from the kiosk, and the machine froze again.
Сьогодні зробив борщ по-дідівськи, але не знайшов свіжої зелені.	Today I made grandma-style borscht, but I couldn't find fresh greens.
Ця нова програма гальмує на кожному кроці, а кажуть, що вона крута.	This new program lags at every step, and they say it's supposed to be awesome.
Чому ти так довго відповідаєш, ти чогось зайнятий?	Why are you taking so long to reply, are you busy or something?
Я на роботі знову вляпався в халепу з дедлайнами, і вже не бачу виходу.	I'm stuck in a mess with deadlines at work again, and I can't see a way out.
Та ти серйозно? Мама забула вимкнути плиту вчора.	Are you serious? Mom forgot to turn off the stove yesterday.
У трамваї так душно, що хоч викидайся на вулицю.	The tram is so stuffy I could just jump out onto the street.
Я випадково взяв не той розмір джинсів.	I accidentally grabbed the wrong jeans size.
Бляха, цей сервіс знову ліг, і я втратив важливу зустріч.	Damn, this service is down again, and I missed an important meeting.
Та що за день! Я забув ключі вдома.	What a day! I left my keys at home.
Потяг запізнюється майже на півгодини, чи встигну на зустріч?	The train is almost half an hour late — will I make it to the meeting?
Я замовив новий ноутбук онлайн — доставлять завтра.	I ordered a new laptop online — it'll be delivered tomorrow.
На тренуванні встановив особистий рекорд — пробіг 10 км без зупинки.	During the workout I set a personal record — I ran 10 km without stopping.
Мій планшет завис під час онлайн-конференції — доведеться перезавантажити все.	My tablet froze during the online conference — I had to reboot everything.
Капець, дедлайн горить: треба закрити завдання до п'ятниці.	Damn, this deadline is burning me up — we’ve got to wrap up the tasks by Friday.
В аеропорту затримка три години — рейс зриває наші плани на вихідні.	There’s a three-hour delay at the airport — this flight is wrecking our weekend plans.
Я замовив новий смартфон на маркетплейсі, і платіж пройшов, але доставка затягується.	I ordered a new smartphone on the marketplace, and the payment went through, but the delivery is dragging on.
Я переплутав кількість солі — тепер борщу треба ще додати.	I messed up the salt amount—now the borscht needs more salt.
Вчора зламався мій ноутбук: екран тріснув, і тепер пишу з телефону.	Yesterday my laptop gave up on me: the screen cracked, and now I'm typing on my phone.
Ого, серйозно?	Wow, seriously?
Я зламав телефон у метро.	I broke my phone on the subway.
Завтра зустріч о 9:00.	There's a 9:00 meeting tomorrow.
Я купив нову клавіатуру онлайн.	I bought a new keyboard online.
Я просто в захваті від нового сезону серіалу!	I'm absolutely hooked on the new season of the show!
Я ловлю таксі через додаток — ціна норм, водій розповідає веселі історії.	I'm grabbing a taxi via the app — the price is decent, and the driver is telling funny stories.
Проєкт горить, а начальник чухає головою — треба швидко домовитися про дедлайни.	The project is on fire, and the boss is scratching his head — we need to quickly agree on the deadlines.
Не можу заснути після довгого дня — думки бігають, як у цирку.	I can't sleep after a long day — my thoughts are racing like in a circus.
Купив на розпродажі новий смартфон, але не знаю, чи встигну перекинути дані.	I bought a new smartphone on sale, but I don't know if I'll manage to transfer the data.
Я спробував новий веганський бургер — смак дійсно дивний, але ціна заохочує.	I tried a new vegan burger — the taste is really odd, but the price is tempting.
Шеф, цей звіт вбиває мене, але його треба здати до п'ятниці.	Boss, this report is killing me, but it has to be submitted by Friday.
Щойно купив квиток на потяг до Львова — чи варто взагалі брати з собою валізу?	I just bought a train ticket to Lviv — is it even worth bringing a suitcase?
Ця куртка виглядає круто, але ціна кусюча.	This jacket looks cool, but the price is steep.
Я забув увімкнути таймер, тож борщ підгорів.	I forgot to set the timer, so the borscht burned.
Нова серія на стримінгу просто вогонь — не можу відорватися.	The new streaming series is fire — I can't stop watching.
Якщо зараз не зробимо це швидко, клієнт піде до конкурента.	If we don't do this quickly, the client will go to a competitor.
Вчора запізнився на тренування через пробку на виїзді з міста.	Yesterday I was late to practice because of a traffic jam getting out of the city.
Слухай, можеш на хвилинку підказати, як це налаштувати в телефоні?	Hey, can you give me a quick tip on how to set this up on the phone?
Купив новий монітор з сенсорним екраном, але чомусь він не вмикається.	I bought a new touchscreen monitor, but for some reason it won't turn on.
Ми з друзями плануємо виїхати на пікнік за місто, бо прогноз обіцяє класну погоду.	My friends and I are planning to head out for a picnic out of town because the forecast promises great weather.
Хто взяв мою зарядку?	Who took my charger?
На роботі жесть: дедлайни горять, а бос хоче ще й ще звітів.	Work is a nightmare: deadlines are burning, and the boss wants more and more reports.
Я забув паспорт вдома, коли йшов на вокзал.	I left my passport at home when I was heading to the train station.
Купив новий смартфон онлайн; чекаю доставку, а кур'єр навіть не дзвонить.	I bought a new smartphone online; I'm waiting for the delivery, and the courier won't even call.
Тренер знову на мене гавкає за техніку.	The coach is snapping at me again about my technique.
Що за фігня з релізом? Я все зробив, а тест знову зриває.	What the heck is up with the release? I did everything, and the test keeps failing.
На базарі торгуюсь як зірка, але продавець не зменшує ціну.	I'm haggling like a star at the market, but the seller won't budge.
Завтра ранок — рейс, але я забув паспорт вдома.	I've got a flight tomorrow morning, but I left my passport at home.
Я забив гол у фіналі, але арбітр сперечався.	I scored a goal in the final, but the referee disputed it.
Почала нова серія, і я не можу зупинитися — дивлюся до ранку.	A new series started, and I can't stop — I'm watching till morning.
Де тут найближча зупинка автобуса?	Where's the nearest bus stop around here?
Я закінчив звіт о 6:30, але начальник знову просив виправити помилки.	I finished the report at 6:30, but the boss asked me to fix some mistakes again.
Завтра стартує розпродаж, шукаю кросівки розміром 42.	The sale starts tomorrow, I'm looking for sneakers in size 42.
Я починаю новий подкаст про подорожі і готую вступ.	I'm starting a new travel podcast and I'm prepping the intro.
Увечері хочу приготувати борщ: треба знайти свіжу капусту.	In the evening I want to cook borscht; I need to find fresh cabbage.
Нам потрібно закрити цей реліз до п'ятниці, але команда виглядає розсіяною.	We need to wrap up this release by Friday, but the team seems scatterbrained.
Ти забув моє свято? Я зла, але все одно люблю тебе.	Did you forget my birthday? I'm mad, but I still love you.
Де той автобус до аеропорту? Я запізнююсь на свій рейс.	Where's that bus to the airport? I'm going to be late for my flight.
На зворотному шляху зайди в магазин і купи хліба, молока та сиру.	On your way back, swing by the store and grab bread, milk, and cheese.
Я нарешті записався в баскетбольну секцію. Поясни, як тримати м'яч?	I finally joined the basketball club. Can you show me how to hold the ball?
Працюю над звітом, але Excel влаштовує війну: формули збоять, діаграми розпадаються, а дедлайн наближається.	I'm working on the report, but Excel is at war with me: formulas keep crashing, charts fall apart, and the deadline is looming.
Мама просить прибрати квартиру, а я заліпаю в серіали з попкорном.	Mom asks me to tidy up the apartment, but I'm glued to a series with popcorn.
У метро повний вагон: зранку двері ледь встигають зачинитися, люди тиснуть з усіх боків.	The subway car is packed: in the mornings the doors barely close, and people squeeze from all sides.
Я купив футболку онлайн, але розмір виявився зовсім не той — доведеться повертати.	I bought a T-shirt online, but the size turned out to be completely the wrong one — I'll have to return it.
Я готуюся до подкасту, але мікрофон шипить, і слухачі не чують першу фразу.	I'm getting ready for a podcast, but the microphone crackles and listeners can't hear the first sentence.
Завтра беру відпустку — нарешті на море, перепочинок потрібен.	I'm taking a vacation tomorrow - finally by the sea, I need a break.
Ми з дівчиною сперечалися за піцу: ананаси чи без?	My girlfriend and I argued about pizza - pineapple or not?
Хто б міг подумати, що метро так довго займе — спізнюся на матч.	Who would have thought the subway would take so long - I’m going to be late for the game.
Мій телефон сів, шукаю зарядку.	My phone died - I'm hunting for a charger.
Я досліджую гітару: пальці втомлені, але щось виходить.	I'm learning guitar: my fingers are tired, but something's starting to come together.
Потрібно закрити звіт до кінця дня, але цифри валяться.	I need to finish the report by the end of the day, but the numbers aren't lining up.
Вдома зник інтернет, тому доводиться шукати, чим зайнятися без мережі.	The internet is down at home, so I have to find something to do offline.
Завтра маємо поїздку — збираємося їхати в Карпати, але я ще не зібрав речі.	Tomorrow we're heading out for a trip—we're going to the Carpathians, but I still haven't packed my stuff.
Замовив светр онлайн — розмір не той, повертаю.	I ordered a sweater online—the size isn't right, so I'm returning it.
Граємо у баскетбол з друзями, і я знову промахуюсь з триочкової.	We're playing basketball with friends, and I keep missing from the three-point line.
Купи хліба.	Grab some bread.
Я загубив паспорт під час поїздки.	I lost my passport while traveling.
Де мої ключі? Я їх не можу знайти.	Where are my keys? I can't find them.
Ти мене знову підводиш, поясни, будь ласка.	You're letting me down again; please explain yourself.
Потрібно закінчити звіт до кінця дня.	We need to finish the report by the end of the day.
Потрібно швидко виправити помилку в базі даних, бо клієнт дзвонить кожні п'ять хвилин.	We need to quickly fix the bug in the database, because the client is calling every five minutes.
Я розбив яйце на сніданок, і тепер кухня виглядає як після вечірки.	I dropped an egg at breakfast, and now the kitchen looks like it's after a party.
Чи варто зупинитися на мості, щоб зробити фото краєвиду, чи йти далі до міста?	Should we stop on the bridge to take a scenic photo, or keep going into town?
На розпродажі знайшов кросівки за знижкою, але мій розмір ніде не доступний.	At the sale I found discounted sneakers, but my size isn't available anywhere.
Я фанат кіно, але новий серіал розчарував: сюжет — повна каша.	I'm into movies, but the new series disappointed me—the plot is a total mess.
Ця таблиця з формулами мене зводить з розуму.	This spreadsheet with formulas is driving me crazy.
Я склав маршрут до аеропорту, але автобус прибув на годину раніше.	I mapped out the route to the airport, but the bus arrived an hour early.
Я замовив суші онлайн, але кур'єра досі немає.	I ordered sushi online, but the delivery guy hasn't shown up yet.
Цей матч був неймовірний, коли ми забили переможний гол на останній хвилині!	That match was incredible when we scored the winning goal in the last minute!
Хто з вас забув вимкнути світло перед виходом?	Which one of you forgot to turn off the lights before leaving?
Нам потрібна фінальна версія презентації до обіду, без зайвих правок. Це нормально?	We need the final version of the presentation by noon, with no extra edits. Is that okay?
Ми говорили про це ціле літо; зараз здається, що ти мене не чуєш. Я вже в розпачі.	We talked about this all summer; now it seems you're not listening to me. I'm at my wit's end.
Чи можеш підказати, як дістатися до аеропорту з центру на метро? Я вчора заплутався.	Can you tell me how to get to the airport from the city center by subway? I got lost yesterday.
Я купив дешеві навушники онлайн, але виявились підробкою. Як повернути гроші?	I bought cheap headphones online, but they turned out to be a fake. How do I get my money back?
Гра сьогодні була жорстка, але ми виграли останніми секундами!	The game was brutal today, but we won in the last seconds!
Я на презентації, але мікрофон трясеться, і ніхто не чує.	I'm at the presentation, but the microphone is shaking and nobody can hear me.
Сиджу вдома, дивлюсь серіал і їм чіпси.	I'm sitting at home, watching a series and eating chips.
Завтра вирушаємо в дорогу, багаж важкий, я ледве з ним справляюся.	We're heading out on a trip tomorrow, the luggage is heavy, I'm barely managing it.
Купую джинси онлайн, але розмір не підходить.	I'm buying jeans online, but the size doesn't fit.
Я тільки що забив гол у матчі з місцевою командою.	I just scored a goal in the match against the local team.
Потрібен швидкий розбір цього звіту, бо я тоне в цифрах.	I need a quick rundown of this report because I'm drowning in numbers.
Планую поїздку в Карпати, але забув взяти карту.	I'm planning a trip to the Carpathians, but I forgot to grab a map.
Сьогодні зробив ранкову зарядку, але чомусь ноги болять.	I did my morning workout today, but for some reason my legs hurt.
Я на хвилі шопінгу знайшов крутезні кросівки онлайн, але розмір не підходить.	While shopping, I found some awesome sneakers online, but the size doesn't fit.
Чи варто оновлювати телефон до останньої прошивки — у когось були проблеми?	Is it worth updating the phone to the latest firmware — has anyone had issues?
На роботі знову баги в програмі — хтось зіпсував продакшн.	There are bugs in the software at work again—someone messed up the production environment.
Мама свариться через те, що я знову з'їв останній шматок торта.	Mom is angry because I ate the last piece of cake again.
Я запізнююся на поїзд через тисняву на вокзалі.	I'm going to miss my train because of the crush at the station.
Купив щось на маркетплейсі, а продавець пише, що відправлення затримається.	I bought something on a marketplace, and the seller says the shipment will be delayed.
Я забив переможний гол у матчі й тепер відчуваю себе легендою.	I scored the winning goal in the match, and now I feel like a legend.
Дедлайн близько, зроби звіт уже сьогодні, будь ласка.	The deadline's coming up; get the report done today, please.
Я намагався приготувати борщ за бабусиним рецептом, але забув посолити.	I tried to cook borscht using grandma's recipe, but I forgot to salt it.
Як пройти до вокзалу? Я заблукав у цьому районі.	How do I get to the train station? I'm lost in this neighborhood.
Купив кросівки на розпродажі, але вони натирають п'яту після першої пробіжки.	I bought sneakers on sale, but they rub my heel after the first run.
Ми з друзами плануємо піти в гори цього літа, але ми боїмося висоти.	My friends and I are planning to go hiking in the mountains this summer, but we are afraid of heights.
Потрібно закінчити звіт до вечора, і мій комп знову зависає.	We need to finish the report by tonight, and my computer keeps freezing again.
Я забув паспорт вдома, тепер не вийде сісти на рейс.	I left my passport at home, now I won't be able to catch the flight.
Я знайшов знижку на кросівки, але розмір уже розкуплено.	I found a sale on sneakers, but the size is already sold out.
Я щойно зібрав свій проект, але компіляція падає з помилкою.	I just built my project, but the compilation crashes with an error.
Мій хлопець не відповідає вже кілька годин; я починаю хвилюватися.	My boyfriend hasn't replied for hours; I'm starting to worry.
