source	target
На выходных мы с друзьями валяемся на диване и смотрим сериал.	Over the weekend, my friends and I just veg out on the couch and binge-watch a series.
Куда ехать? Я хочу попробовать местную еду и заблудиться в узких улочках.	Where should we go? I want to try the local food and get lost in the narrow streets.
Я нашёл отличную кофту по скидке, но размера не оказалось.	I found a great sweater on sale, but the size wasn't available.
Тренер принёс на тренировку новую тактику, и я совсем запутался.	The coach brought a new tactic to practice, and I'm completely lost.
Ё-моё, этот поезд опять опаздывает на целых сорок минут.	Geez, this train is late again by a full forty minutes.
Посмотри на этот ценник — заоблачный, а качество — фигня.	Check out this price tag — sky-high, and the quality is crap.
Как вам новый режим в игре — крутая штука или фигня?	What do you think about the new mode in the game — is it cool or crap?
Эй, попробуй этот борщ — такой наваристый, просто огонь.	Hey, try this borscht — it's so hearty, pure fire.
Не заигрывай со мной, ок? Мне надоело играть в эти игры.	Don't flirt with me, okay? I'm tired of playing these games.
Капец, я проспал сегодня важное совещание.	Damn, I overslept today and missed an important meeting.
Мне нужно срочно решить эту задачу по проекту, она висит на волоске.	I need to urgently sort out this project task; it's hanging by a thread.
На выходных мы с друзьями посмотрели новый фильм, и звук был какой-то кривой.	This weekend my friends and I watched a new movie, and the sound was kind of off.
Я наконец-то завёл новую игру и не могу оторваться, времени на учёбу почти нет.	I've finally started a new game and can't tear myself away; there's barely any time left for studying.
В магазине раскупили последний размер кроссовок, пришлось заказывать онлайн.	The store sold out of the last size of sneakers, so I had to order online.
Чувак, этот новый фильм — огонь!	Dude, this new movie is fire!
Забыв отправить отчёт вчера, сегодня делаю всё в спешке.	I forgot to send the report yesterday, so today I'm doing everything in a rush.
В последний поезд сел — и понял, что перепутал вагон.	I boarded the last train and realized I got the wrong carriage.
После обновления телефона он начал виснуть — постоянно зависает.	After the update, the phone started lagging—it's constantly freezing.
Ура, наконец-то выиграли матч! Болельщики гудели как безумные.	Woohoo, we finally won the match! The fans were roaring like crazy.
Чувак, сегодня просто кошмарный день.	Dude, today has been a total nightmare.
Я зашёл в кафе, а там аншлаг — приходится ждать минут двадцать.	I popped into a cafe, but it was packed—I've got to wait about twenty minutes.
Этот новый сериал держит меня на иголках — каждый эпизод всё круче предыдущего.	This new series has me on pins and needles—each episode is better than the last.
Хочу только сходить на концерт и забыть обо всем.	I just want to go to a concert and forget about everything.
Не могу поверить, как быстро время пролетело — вернулся поздно и проспал утро.	I can't believe how fast time flew—got back late and slept straight through the morning.
Я снова забыл выключить свет на кухне — как можно быть таким рассеянным.	I forgot to turn off the kitchen light again—how can I be so scatterbrained?
Стоп, как мне добраться до центра на метро? Я потерял карту.	Hold up, how do I get to the city center by subway? I lost my map.
Эй, попробуй этот пирог — он тает во рту.	Hey, try this pie — it melts in your mouth.
Тренировка была жесткой, но мы всё равно тащим.	That workout was brutal, but we're still pushing through.
Бабушка любит старые сериалы, а современные ей не заходят.	Grandma loves old TV shows; modern ones don't do it for her.
Черт, этот автобус опаздывает уже час, и я опоздаю на встречу.	Damn, this bus is an hour late, and I'm going to be late for the meeting.
Купил новую кофеварку — она шумит как реактивный двигатель.	I bought a new coffee maker — it's as loud as a jet engine.
Не верь ему, он врет постоянно.	Don't believe him, he lies all the time.
Не хочу идти в спортзал, но держать форму всё равно надо.	I don't want to go to the gym, but I still need to stay in shape.
Глянь на этот сайт — там распродажа до полуночи, можно словить отличный девайс.	Check out that site — there's a sale until midnight, you can snag a great gadget.
Куда ты вчера пропал, черт возьми? Я думал, ты забронировал билет.	Where the hell did you disappear to yesterday? I thought you booked a ticket.
Этот сайт — полное говно; оформление заказа вечно зависает, и ничего не приходит.	This site is total crap; checkout keeps freezing, and nothing ever arrives.
Я попробовал новый рецепт пасты — соус получился кислым до слёз.	I tried a new pasta recipe—the sauce came out sour as hell.
Кот снова спит на моём ноутбуке — пытаюсь работать, а он требует внимания.	The cat keeps sleeping on my laptop—I'm trying to work, and it demands attention.
Недавно вышел новый фильм, и он оказался скучным, но визуал крутой.	A new movie just came out, and it was boring, but the visuals are cool.
Погода сегодня была идеальная для велопрогулки, но я забыл шлем.	The weather today was perfect for a bike ride, but I forgot my helmet.
Этот суп получился кислым, а базилик — не свежий.	This soup turned out sour, and the basil was not fresh.
Почему эта штука снова вылетает? Я устал перезагружать интернет-роутер.	Why does this thing keep crashing? I am tired of rebooting the internet router.
Я знаю, что ты занята, но мне нужно поговорить без криков.	I know you are busy, but I need to talk without yelling.
Я попробовал приготовить бабушкины пирожки, но тесто вышло липким и невкусным.	I tried to make grandma's pastries, but the dough turned out sticky and tasteless.
Этот проект меня душит: сроки давят, а начальник всё усложняет.	This project is killing me: deadlines are tight, and the boss keeps making it harder.
Сижу дома на диване и залипаю в телефон, давай придумаем что-нибудь интересное.	I'm lounging on the couch at home, glued to my phone—let's come up with something interesting.
Мы заблудились в незнакомом городе и ходим по кругу.	We're lost in an unfamiliar city and walking in circles.
Я нашёл крутую куртку, но продавец говорил так быстро, что я ничего не понял.	I found a cool jacket, but the salesperson spoke so fast I couldn't understand a thing.
Я наконец починил свою старую камеру и сделал крутую серию снимков.	I finally fixed my old camera and shot a killer photo series.
Сегодня на рынке купил помидоры — оказались гнилыми.	I bought tomatoes at the market today — they turned out rotten.
Мы застряли на трассе из-за пробки; до вечера не доедем.	We're stuck on the highway because of a traffic jam; we won't get there until evening.
Этот ноутбук тормозит так, что хочется швырнуть его в стену.	This laptop is so slow I want to throw it against the wall.
Она сказала, что устала от твоих отмазок.	She said she's tired of your excuses.
Я нашёл офигенный рецепт пиццы с анчоусами — это реально огонь.	I found an awesome anchovy pizza recipe — it's seriously fire.
Блин, этот отчёт ещё не готов, дедлайн уже завтра.	Damn, this report isn't ready yet; the deadline's tomorrow.
Мы на трассе застряли в километровой пробке и опоздаем на поезд.	We're stuck in a kilometer-long traffic jam on the highway and we'll miss the train.
Я нашёл на рынке крутую куртку, но цена кусается — 120 долларов.	I found a cool jacket at the market, but the price is steep—120 dollars.
Этот новый сериал реально зашел — держит в напряжении с первой серии.	This new series is really gripping—it's tense from the first episode.
Утром был полный бардак: будильник не прозвенел, и я проспал на работу.	This morning was a total mess: the alarm didn't go off and I overslept for work.
Где мой кошелёк?	Where's my wallet?
Это мой первый раз здесь, помоги разобраться?	It's my first time here, can you help me figure it out?
Этот проект — полный бардак, надо переработать.	This project is a total mess; we need to redo it.
Сколько стоит этот хламовый чайник?	How much is this junky kettle?
Мне реально плохо, голова раскалывается — что за день!	I'm really not feeling well, my head is throbbing—what a day!
На работе сегодня полный завал, начальник опять наорал на меня.	Today at work it's a total mess, the boss yelled at me again.
Этот новый сериал просто огонь, а саундтрек — топчик.	This new series is pure fire, and the soundtrack is top-notch.
Где здесь ближайшее кафе? Я реально проголодался и не хочу ждать.	Where's the nearest cafe around here? I'm really hungry and I don't want to wait.
Я обновил телефон, и теперь всё лагает, а батарея держится жалкие 2–3 минуты.	I updated my phone, and now everything lags, and the battery lasts a measly 2–3 minutes.
Я записался в зал на утро, но проснулся и подумал: это же пытка.	I signed up for the morning gym, but I woke up and thought: this is torture.
Мы застряли в очереди на паспортный контроль уже полчаса.	We've been stuck in the passport control line for half an hour already.
Этот пуховик стоит целое состояние, но он того стоит.	This down jacket costs a fortune, but it's worth it.
Кот снова валяется на клавиатуре и мешает работать.	The cat's sprawled across the keyboard again, and it's messing with my work.
Мне надоело ждать в очереди к техподдержке — сказали перезвонят, а звонка всё нет.	I'm tired of waiting in the tech support queue — they said they'd call back, but the call never comes.
Хочу попробовать местную кухню: жареный рис с ананасом, но без рыбы.	I want to try the local cuisine: fried rice with pineapple, but without fish.
Я пропустил поезд, и теперь придётся ночевать на вокзале.	I missed the train, and now I’m going to have to crash at the station.
Эта куртка дорогая, но выглядит круто. Стоит всё-таки купить?	This jacket is expensive, but it looks cool. Is it worth buying after all?
У нас сегодня дедлайн по проекту, так что не спорь и делай, как скажу.	We’ve got a deadline for the project today, so don’t argue and do what I say.
Я думал, ты понял мою шутку, а ты всерьёз обиделся.	I thought you got my joke, but you took it seriously.
Кажется, мой телефон опять зависает: экран чернеет и ничего не реагирует.	Seems my phone is freezing again: the screen goes black and it won’t respond.
Блин, где мой паспорт? Я не могу найти его нигде.	Damn, where's my passport? I can't find it anywhere.
Этот свитер дорогой, можно сделать небольшую скидку?	This sweater is pricey; could you offer a small discount?
Сколько можно молчать — ты вообще слышишь меня?	How long are you going to stay quiet—are you even listening to me?
Мой ноутбук завис, и ни одна программа не отвечает.	My laptop froze, and none of the programs were responding.
Я нашёл на полке старый альбом с фотографиями и неожиданно почувствовал ностальгию.	I found an old photo album on the shelf and suddenly felt nostalgic.
Короче, на проекте бардак, дедлайны давят, а начальник опять забыл мой отчёт.	Anyway, the project is a mess, deadlines are crushing, and the boss forgot my report again.
Мы заблудились в переулках города и спросили дорогу у бабушки на скамейке.	We got lost in the city alleys and asked a grandma on a bench for directions.
Эта куртка — полное говно: тепло не держит, молния заедает, да и цена зашкаливает.	This jacket is total garbage: it doesn't keep you warm, the zipper sticks, and the price is through the roof.
Зачем ты вешаешь фильтры на каждый кадр, это просто перебор.	Why are you slapping filters on every frame, it's overkill.
Я попробовал новый суп: он острый как огонь и такой вкусный, хочу ещё.	I tried a new soup: it's as hot as fire and so tasty, I want more.
Где мой кофе? Без него сегодня не могу начать.	Where's my coffee? I can't start today without it.
Мы перепутали вокзал и ехали в другую сторону целый час.	We mixed up the station and ended up going in the wrong direction for an entire hour.
Эта куртка оказалась в три раза дороже, чем на витрине.	This jacket turned out to be three times more expensive than its price tag suggested.
Я попробовал новый рецепт пасты и тащусь от него.	I tried a new pasta recipe and I'm totally hooked.
Хочешь сходить на вечернюю прогулку после работы, если погода норм?	Do you want to go for an evening walk after work if the weather's good?
На работе такой поток задач, что голова идёт кругом.	The workload at work is so heavy my head's spinning.
В выходные купил новую гитару и сразу натёр пальцы — так больно играть аккорды.	Over the weekend I bought a new guitar and immediately rubbed my fingers raw—it's painful to play the chords.
По дороге в аэропорт так устал, что чуть не проспал посадку.	On the way to the airport I was so tired I almost missed my flight.
На рынке нашёл идеальные помидоры и понял, что могу есть их каждый день.	I found perfect tomatoes at the market and realized I could eat them every day.
Мы с друзьями смотрели сериал, и одна шутка зашла так сильно, что мы чуть не умерли от смеха.	My friends and I were watching a series, and one joke hit so hard we nearly died laughing.
Блин, опять опаздываю на встречу. Ничего не успеваю!	Damn, I'm late to the meeting again. I can't catch a break.
Где ближайшая станция метро? Я чуть не заблудился.	Where's the nearest subway station? I almost got lost.
Серьезно? Я не играю в эти идиотские игры.	Are you serious? I'm not playing these stupid games.
Только что обновил приложение — теперь оно дико лагает.	I just updated the app—now it's lagging like crazy.
Я попробовал новый рецепт пасты: чеснок, лимон и креветки. Вкус просто божественный.	I tried a new pasta recipe: garlic, lemon, and shrimp. The flavor is simply divine.
Это еще один бесконечный дедлайн, и я держусь на волоске.	This is yet another endless deadline, and I'm hanging by a thread.
Серьезно, ты опять забыл выключить свет?	Seriously, did you forget to turn off the light again?
Где здесь обменник, чтобы не ободрали на курсе?	Where's the currency exchange around here so I don't get ripped off by the exchange rate?
Это размер слишком маленький, поменяешь на больший?	This size is too small; can you swap it for a bigger one?
Чувак, сегодняшняя тренировка была адская.	Man, today's workout was brutal.
Чёрт, забываю паспорт дома снова.	Damn, I left my passport at home again.
Мне нужно закончить отчёт к концу дня, но мозг отключился.	I need to finish the report by the end of the day, but my brain's fried.
Эта куртка такая дорогая, давай найдём что-нибудь по дешевле.	This jacket is so expensive, let's find something cheaper.
На концерте такая толпа, что не пройти.	The concert is so crowded you can't move at all.
Этот суп слишком солёный — добавь воды.	This soup is too salty — add some water.
Честно говоря, этот телефон тормозит как улитка.	Honestly, this phone is as slow as a snail.
Мы заблудились на вокзале и не можем найти выход.	We got lost at the station and can't find our way out.
Эта куртка слишком дорогая, давай поищем скидку.	This jacket is way too expensive; let's hunt for a discount.
Я зашёл в спортзал и понял, что забыл кроссовки: теперь приходится тренироваться в тапках.	I walked into the gym and realized I forgot my sneakers; now I have to train in slippers.
Вчера попробовал новое кафе: кофе огонь, но чашка меньше, чем ожидал.	Tried a new cafe yesterday: the coffee was awesome, but the cup was smaller than I expected.
Слуш, этот отчёт звучит как шифр, давай разложим по пунктам.	Listen up, this report sounds like a cipher—let's break it down into bullet points.
Я сегодня такой выжатый, как лимон — абсолютно сил больше нет.	I'm wiped out today, like a lemon—I've got absolutely no energy left.
Купил билет онлайн, а сайт завис на этапе оплаты.	I bought a ticket online, but the site froze at the payment step.
На распродаже все схватили кроссовки за минуту, а моего размера уже нет.	At the sale, everyone snagged the sneakers in under a minute, and my size was gone.
Я сам перепрошил телефон — теперь он как новый.	I flashed my phone myself—it's like new.
Босс снова забросил мне срочный проект на выходные.	The boss dumped another urgent project on me for the weekend.
Моя кошка прыгнула на клавиатуру и стерла полдюжины страниц.	My cat jumped on the keyboard and erased half a dozen pages.
Мы в аэропорту, и я просто понял, что паспорт лежит на столе дома — отличный старт отпуска.	We're at the airport, and I just realized my passport is sitting on the table at home — the perfect start to our vacation.
Купил новый телефон, но он греется и камера плохо снимает в сумерках.	I bought a new phone, but it overheats and the camera is terrible in low light.
Я наконец закончил рисунок, и моя подруга сказала, что это шедевр — рад до небес.	I finally finished the drawing, and my girlfriend said it's a masterpiece — I'm over the moon.
Я только вернулся домой, и кухня выглядит как после шторма.	I just got home, and the kitchen looks like a hurricane hit it.
В поезде вай-фай нет, а билет стоит кучу бабла.	There's no Wi‑Fi on the train, and the ticket costs a ton of cash.
Я зашёл в магазин за кроссовками, а примерочная занята навсегда.	I popped into the store for sneakers, and the fitting room was busy forever.
Мне нравится рисовать по ночам, но соседи снизу постоянно грохочут.	I like drawing at night, but the neighbors downstairs are always banging around.
Этот сериал такой зашибись, не могу оторваться.	This show is freaking awesome, I can't stop watching.
Я попробовал новый рецепт пасты — получилось реально вкусно, да ещё кухня вся в муке.	I tried a new pasta recipe — it turned out really tasty, and the whole kitchen is covered in flour.
Мы застряли в метро на полчаса из-за задержки, настроение на нуле.	We got stuck in the subway for half an hour because of a delay, and I was in a total downer.
В магазине снова нет моего размера, а продавец только улыбается и говорит: может вернёмся позже.	The store still doesn't have my size, and the clerk just smiles and says, 'maybe we'll come back later'.
После тренировки ноги дрожат, но я доволен, потому что прогресс есть.	My legs are shaking after the workout, but I'm stoked because there’s progress.
Этот фильм в кинотеатре был полный шлак, но концовка спасла картину.	That movie was total garbage in the theater, but the ending saved it.
Чёрт, опять проспал на работу, шеф будет в бешенстве.	Damn, I overslept for work again, the boss is gonna be pissed.
Слушай, как это вообще работает? Объясни поподробнее.	Listen, how does this even work? Explain it in more detail.
Я купил старый смартфон б/у — лагает, батарея держит минут 20.	I bought an old used smartphone — it lags, and the battery lasts only about 20 minutes.
Можно сделать скидку? Без неё я уйду в другой магазин.	Can you give me a discount? Without it I'll go to another store.
Я застрял в метро, потерял карту и заблудился в центре города.	I'm stuck in the subway, I lost my map and got lost downtown.
Блин, снова дедлайн поджимает. Надо доделать к рассвету.	Damn, the deadline is squeezing again. I gotta finish it by dawn.
Моя кошка снова устроила беспредел дома.	My cat is causing chaos at home again.
На вокзале такой бардак: людей толкают, объявления молчат.	The train station's a total mess: people are shoving, and the announcements aren't working.
Зашёл в магазин за хлебом, а полки пустые — как найти батон?	I popped into the store for bread, but the shelves were empty—how am I supposed to find a loaf?
Пытаюсь настроить новый планшет, а кнопки постоянно глючат.	I'm trying to set up a new tablet, but the buttons keep glitching.
Спеши, поезд идёт без тебя.	Hurry up, the train is leaving without you.
Цены в этом магазине — полное безумие.	Prices in this store are insane.
Как ты можешь доводить меня до бешенства: говоришь одно, делаешь другое.	How can you push me to the brink of madness: you say one thing and do another.
Сегодня футбол дался нам тяжело, но мы всё равно победили.	Soccer was tough for us today, but we still won.
Я случайно удалил важные файлы, и теперь паника.	I accidentally deleted important files, and now I'm panicking.
Хватит спорить, давай решать проблему.	Stop arguing, let's deal with the problem.
Разве ты не видишь, что он просто льстит?	Can't you see he's just flattering?
Поедем на выходных на дачу, там шашлыки.	We're heading to the dacha this weekend—there will be kebabs.
У меня сломался экран на телефоне, ничего не видно.	My phone's screen cracked; I can't see anything.
Эй, попробуй этот бургер — он реально бомба!	Hey, try this burger — it's a total bomb!
Снова опаздываю на встречу, потому что автобус ушёл без меня.	I'm late again for the meeting because the bus left without me.
Этот проект меня достал, всё идёт через одного человека.	This project is driving me crazy; everything goes through one person.
Если ты думаешь, что я забуду про наш план на выходные, ты ошибаешься.	If you think I'll forget about our plan for the weekend, you're wrong.
Это приложение такое говно — всё время вылетает и не синхронизируется.	This app is such crap — it keeps crashing and won't sync.
В кафе попал на акцию: два пирога по цене одного, и я съел оба.	I stumbled upon a buy-one-get-one-free deal at a cafe, and I ate both pies.
Хватит спорить, давай наконец решим, что поужинаем?	Stop arguing, let's finally decide what we're having for dinner.
На презентацию сегодня опоздал на пять минут и забыл ноутбук дома.	I was five minutes late to the presentation today and left my laptop at home.
Мне нужны новые носки — старые уже дырявые.	I need new socks - the old ones are full of holes.
Очередь на паспортный контроль в аэропорту такая бешеная - как выжить?	The passport control line at the airport is so crazy - how do you even survive?
Этот фильм оказался совсем не смешным.	This movie turned out to be not funny at all.
Ёмаё, этот аэропорт такой запутанный — куда ни пойдёшь, вечно длинные очереди.	Holy crap, this airport is so confusing— wherever you go, there are always long lines.
Этот новый телефон лагает каждые пять минут — вообще не держит батарею.	This new phone lags every five minutes — it doesn't even hold a charge.
Суперскидки на кроссовки, но мой размер кончился.	The sneaker deals are insane, but my size is sold out.
Коллега снова представил мой проект как свой — обидно, но приходится улыбаться.	A coworker again presented my project as his own— it's insulting, but I have to smile.
С тех пор как мы расстались, она не отвечает на звонки, а мне очень не хватает её.	Since we broke up, she doesn't answer my calls, and I really miss her.
Где мой багаж? Не могу найти чемодан, что за цирк в аэропорту!	Where's my luggage? I can't find my suitcase—what a circus at the airport!
За молоко тут такие цены, глаза на лоб лезут.	Milk here is daylight robbery.
На работе завал: дедлайны сыплются, а коллеги тянут резину.	Work's a mess: deadlines are piling up, and the colleagues are dragging their feet.
Почему телефон так лагает, когда нужна критически важная инфа?	Why does this phone lag so much when I need crucial information?
Готовлю дома экспериментальную пасту, добавил слишком много чеснока.	I'm making an experimental pasta dish at home, and I added too much garlic.
Эта программа опять зависла прямо посреди работы, и терпение на нуле.	This program froze again right in the middle of work, and my patience is zero.
Мы забрели на старый рынок и нашли там лучший борщ за копейки.	We wandered into an old market and found the best borscht for peanuts.
Этот костюм стоит как две зарплаты, но выглядит реально круто!	This suit costs like two salaries, but it looks really cool!
Она сказала, что ей пофиг на меня, и это задело сильнее любого удара.	She said she doesn't care about me, and that hurt more than any punch.
Ты реально хочешь купить этот бесполезный гаджет, или это просто трата денег?	Are you really thinking of buying this useless gadget, or is it just a waste of money?
Черт побери, опять этот скучный отчёт нужно переделывать.	Dammit, I have to redo this boring report again.
Где ближайшая остановка? Я застрял в этом районе и хочу домой.	Where's the nearest bus stop? I'm stuck in this area and want to get home.
Сколько это стоит? Можно сделать небольшую скидку?	How much is this? Can you give me a small discount?
Серьёзно, ты опять забыл про наш вечер?	Seriously, you forgot about our date again?
Этот интернет такой медленный, загрузка идёт черепашьими темпами.	This internet is so slow, the loading's crawling.
Чёрт, опоздал на поезд — как назло, задержали на станции.	Damn, I missed the train—typical, it got delayed at the station.
Заехал в супермаркет за молоком и случайно схватил кучу ненужной фигни.	I swung by the supermarket for milk and somehow ended up grabbing a ton of useless crap.
Этот ноутбук снова греется и зависает — обновления ничем не помогают.	This laptop is heating up again and freezing—updates don't help at all.
Смотри, на улице идёт ливень — стоит ли вообще выходить?	Look, it's pouring outside—should we even bother going out?
Пытаюсь учиться играть на гитаре, пальцы горят, и звук дребезжит.	I'm trying to learn guitar, my fingers are on fire and the sound is screechy.
Эй, ты видел этот матч вчера? Просто огонь, чувак.	Hey, did you catch that game yesterday? It was fire, dude.
Хватит ждать распродажи, давай купим сейчас.	Stop waiting for sales, let's buy now.
Этот новый апдейт такой глючный, что телефон ведет себя как кирпич.	This new update is so glitchy that my phone acts like a brick.
Мы планируем вылет на следующей неделе, но паспорт у меня дома.	We're flying next week, but I left my passport at home.
Этот рамен был огонь, но порция маленькая — хочу ещё.	That ramen was fire, but the portion was small — I want more.
Слушай, можешь проверить этот расчёт? Я запутался в формулах.	Hey, could you check this calculation? I'm tangled in the formulas.
Этот суп получился слишком острым, слёзы сами текут.	This soup turned out way too spicy, tears just started flowing.
Где ближайшая остановка автобуса? Мне нужно успеть на встречу.	Where's the nearest bus stop? I need to get to the meeting.
Заказал телефон онлайн, но доставка задерживается уже неделю.	I ordered a phone online, but the delivery has been delayed for a week.
Я думал, что мы больше не спорим, но она снова закатила глаза.	I thought we weren't arguing anymore, but she rolled her eyes again.
Эта страница загружается так медленно, будто на 56k модемах — честное слово, терпение на исходе.	This page loads so slowly, it's like it's on a 56K modem—honestly, my patience is running out.
Нашёл тапочки по выгодной цене, но размер не тот; теперь думаю, стоит ли брать другую пару.	I found these slippers at a good price, but the size isn't right; now I'm wondering if I should grab a different pair.
Как пройти к набережной от вокзала? Я пытался следовать указателям, но всё равно запутался.	How do I get to the waterfront from the station? I tried following the signs, but I still got lost.
Послушай, мне правда нужно сказать тебе честно: я ценю тебя и не хочу потерять наши отношения.	Listen, I really need to tell you honestly: I value you, and I don't want to lose our relationship.
Трюк в этом блюде прост: обжарь лук до золотистой корочки и добавь щепотку трюфельного масла — получишь нереальный вкус.	The trick to this dish is simple: sauté the onions until golden brown and add a pinch of truffle oil—you'll get an incredible flavor.
Короче, я забыл дома ключи и теперь выхожу на улицу за ними.	Long story short, I left my keys at home and now I'm heading outside to grab them.
Заходил в магазин за молоком и вышел с двумя пакетами — скидки просто сводят с ума.	I popped into the store for milk and left with two bags—those discounts are driving me nuts.
Сидел в кафешке за ноутбуком, и он начал жёстко тормозить — лаги на каждом шагу.	I was sitting in a cafe with my laptop, and it started freezing up hard—lags everywhere.
Ну что, кто платит за ужин сегодня — ты за себя, я за себя?	So, who’s paying for dinner tonight—are you covering yours and I’ll cover mine?
Фильм сегодня разочаровал: ожидал что-то эпическое, а вышел скучный ситком.	The movie was a letdown today: I expected something epic, but it turned out to be a dull sitcom.
У нас осталось всего полчаса до отправления поезда, а такси не видно.	We only have half an hour left until the train departs, and there are no taxis in sight.
Этот свитер стоит безумно дорого — можно цену поменьше?	This sweater is insanely expensive — can you lower the price a bit?
Она сказала, что устала от игр и хочет иметь честный разговор.	She said she's tired of games and wants to have an honest talk.
Телефон начал глючить: приходит звонок, а экран не отвечает.	The phone started acting up — an incoming call came in, but the screen wouldn't respond.
Я попробовал новый салат — он очень вкусный, но для меня острый.	I tried a new salad — it's really tasty, but it's too spicy for me.
У нас сегодня жопа на проекте, дедлайны горят.	We're in deep shit on the project today—the deadlines are burning.
Она сказала, что больше не любит меня.	She said she doesn't love me anymore.
Мы простояли в аэропорту часами — рейс отменили.	We stood in the airport for hours—the flight was canceled.
Нашёл потрясающую куртку по скидке, но размер оказался не тот.	I found an amazing jacket on sale, but the size was wrong.
Записался на уроки гитары — первый урок выдался смешной: струны звенели, пальцы не слушались.	I signed up for guitar lessons — the first lesson was ridiculous: the strings kept ringing and my fingers wouldn't listen.
Сделай этот отчёт сегодня — у меня нервы на исходе.	Get that report done today — I'm on edge.
Если мы опоздаем на поезд, весь план развалится.	If we miss the train, the whole plan falls apart.
Эти кроссовки на распродаже до конца недели — просто шик.	These sneakers on sale until the end of the week are a steal.
Не заигрывай со мной, я знаю твои трюки.	Quit flirting with me, I know your tricks.
Зачем тратить деньги на фри, если можно приготовить дома вкуснее?	Why waste money on fries when you can make them tastier at home?
Чё за хрень творится в метро?	What the hell is going on in the subway?
Из-за гигантской пробки на дороге я опоздал на тренировку.	I was late to practice because of a huge traffic jam on the road.
Купи мне яблоки в супермаркете — там дешевле, чем на рынке.	Grab me some apples at the supermarket — they're cheaper there than at the market.
Она вообще не ответила на сообщение — это нормально, или мне кажется?	She didn't reply to my message at all — is that normal, or am I imagining things?
После обновления телефона всё стало тормозить.	Since the phone update, everything's been lagging.
Блин, опоздал на автобус на секундочку — водитель закрыл дверь.	Damn, I missed the bus by a second — the driver closed the door.
Этот чайник стоит 3000 рублей? Не верю, давай поторгуемся.	That kettle costs 3,000 rubles? No way, let's haggle.
Я реально разозлился, когда ты опять забыл позвонить мне вечером.	I was really pissed off when you forgot to call me again in the evening.
Эта игра вылетела посреди боя — какой тут баг!	This game crashed in the middle of the fight — what a bug!
Я попробовал этот острый чили и чуть не расплакался — нос горит, глаза слезятся.	I tried that spicy chili and almost cried — my nose is burning, eyes are watering.
Этот проект меня достал — дедлайн уже завтра, а сборка постоянно рушится.	This project has worn me out — the deadline's tomorrow, and the build keeps crashing on every test.
Хочу просто валяться на диване перед телевизором и заесть всё попкорном.	I just want to flop down on the couch in front of the TV and stuff myself with popcorn.
Только что купил авиабилет онлайн, а сайт упал и ничего не подтверждается.	Just booked airline tickets online, and the site crashed and nothing's confirmed.
Суббота пахнет адреналином — собираюсь попробовать скалолазание, но боюсь высоты.	Saturday smells like adrenaline — I'm going to try rock climbing, but I'm afraid of heights.
Не могу выбрать подарок другу на день рождения, все варианты слишком банальные.	I can't decide what to get my friend for their birthday, all the options feel too cliché.
У нас завтра дедлайн по проекту, а я весь в стрессе.	We have a project deadline tomorrow, and I'm totally stressed out.
Кто-то стащил мой телефон, и я не могу найти его.	Someone swiped my phone, and I can't find it.
Не могу поверить, что ты это сделал, ты совсем офигел?	I can't believe you did that. Are you out of your mind?
Как пройти к музею отсюда?	How do I get to the museum from here?
Тренировка по бегу сегодня была адской, но настроение всё равно отличное.	Today's running workout was brutal, but I'm still in a great mood.
Слышал новости?	Heard the news?
На совещании снова какая-то перепалка из-за дедлайнов — это уже цирк.	At the meeting, there's another row over deadlines—it's turning into a circus.
