source	target
Ten nový seriál ma fakt chytí, po prvom dieli už neviem prestať pozerať.	Этот новый сериал реально цепляет: после первого эпизода не могу перестать смотреть.
V robote mám nového kolegu, je trochu protivný a sem-tam ma vytočí.	На работе у меня новый коллега, он немного противный и временами выводит меня из себя.
Keď prší, zober si pláštenku a nezabudni na šál.	Когда идёт дождь, возьми плащ и не забудь шарф.
Chcel by som si trochu oddýchnuť na gauči a zahrať si hry.	Хочу немного отдохнуть на диване и поиграть в игры.
Nebudem s tebou polemizovať, proste to urob.	Я с тобой спорить не буду, просто сделай это.
Keď pôjdeme na výlet, zoberiem mapu a nabíjačku.	Когда пойдём в поход, возьму карту и зарядку.
Na nákupoch som minul viac, než som plánoval.	На покупках я потратил больше, чем планировал.
Do toho futbalového zápasu dám všetko, dnes to musíme vyhrať.	В этот футбольный матч я отдам всё, сегодня мы должны победить.
Mám problém so žalúdkom, asi som zjedol niečo zlé.	У меня проблемы с желудком, наверное, я съел что-то плохое.
Dnes idem na tréning a zabudol som si fľašu.	Сегодня иду на тренировку и забыл свою бутылку.
Koľko stojí ten nový mobil, prosím?	Сколько стоит этот новый телефон, пожалуйста?
Neposielaj mi správy o tretej ráno, prosím.	Не отправляй мне сообщения в три часа ночи, пожалуйста.
Prišiel som neskoro na letisko a zmešal som svoj let.	Я опоздал на рейс и пропустил свой полёт.
Zostal som z toho v šoku, nikdy som na to nebol pripravený.	Я был в шоке из-за этого, никогда к этому не был готов.
Ten projekt ide do prdele, ale musím to dokončiť.	Этот проект идёт к черту, но мне нужно довести его до конца.
Mám toho po krk, už mi to lezie na nervy.	У меня этого по горло, это уже лезет на нервы.
Keby si videl, čo som našiel v chladničke.	Если бы ты видел, что я нашёл в холодильнике.
Dnes ráno som vypil druhú kávu a konečne som sa prebral.	Сегодня утром выпил вторую чашку кофе и, наконец, проснулся.
Nemám rád, keď si ľudia robia srandu z mojich nápadov.	Не люблю, когда люди смеются над моими идеями.
Mám stretnutie o deviatej, dúfam, že to stihnem, lebo čas letí.	У меня встреча в девять, надеюсь, что успею, потому что время летит.
Prišiel som na nádražie a zistil, že mi chýba lístok.	Я пришёл на вокзал и понял, что у меня нет билета.
Kúpil som si nesprávnu veľkosť trička, musím ho vrátiť.	Я купил не тот размер футболки, нужно вернуть её.
Prečo si to urobil? Neber ma vážne, ale bolelo to.	Почему ты это сделал? Не принимай близко к сердцу, но это задело.
Môj nový telefón ma sere, stále sa zasekáva a výdrž batérie je hrozná.	Мой новый телефон бесит: он постоянно зависает, а заряд держится ужасно.
Musím dodržať termín, inak ma šéf roztrhá.	Мне нужно уложиться в срок, иначе шеф меня разорвет.
Skúšam sa naučiť nový jazyk, ale zo mňa je zatiaľ len turista s mapou.	Пытаюсь выучить новый язык, но пока что из меня обычный турист с картой.
Na trhu sú lepšie ceny než v supermarkete, naozaj som prekvapený.	На рынке цены лучше, чем в супермаркете, реально удивлён.
Keď hrám futbal, zabúdam na všetko a som úplne zapálený.	Когда играю в футбол, забываю обо всём и полностью увлечён.
Kvôli aktualizácii sa mi zase seká telefón.	Из-за обновления у меня снова тормозит телефон.
Kde si uložil tie kľúče? Už ich nemôžem nájsť.	Где ты сохранил эти ключи? Я их уже не могу найти.
Dnes večer pôjdeme na prechádzku? Už sa teším na čerstvý vzduch.	Сегодня вечером пойдем гулять? Я уже с нетерпением жду свежего воздуха.
Ten projekt ma skutočne vyčerpáva, potrebujem pauzu.	Этот проект действительно выматывает меня, мне нужен перерыв.
Nebuď suchár, povedz jej, že ťa to mrzí.	Не будь занудой, скажи ей, что тебе жаль.
Kúp si nový jogurt s mangom, je to lahoda.	Купи новый йогурт с манго, это вкусняшка.
Kde som nechal svoje kľúče? Hľadám ich už dve hodiny.	Где я оставил свои ключи? Я ищу их уже два часа.
Kúpil som si nový sveter, ale manželka sa na mňa hnevá kvôli výdavkom.	Я купил новый свитер, но жена зла на меня из-за расходов.
Počas cestovania sa mi na letisku stratila batožina.	Во время поездки у меня в аэропорту потерялся багаж.
Môj počítač zrazu zamrzol a už sa nevie zapnúť.	Мой компьютер внезапно завис и больше не включается.
Rád varím, dnes som vyskúšal nový recept a dopadol skvelo.	Я люблю готовить, сегодня попробовал новый рецепт и получилось отлично.
Už mi dochádza palivo a v tejto uličke nie je ani pumpa.	У меня уже кончается топливо, и на этой улице даже нет заправки.
Musím do práce pribehnúť, lebo stretnutie začína o päť minút.	Мне нужно подбежать на работу, потому что собрание начинается через пять минут.
Na výpredaji sú všetky topánky a ja neviem, akú veľkosť si mám vziať.	На распродаже все туфли, и я не знаю, какой размер взять.
Po dlhom tréningu som mal pocit, že mi srdce vyskočilo z hrudníka.	После долгой тренировки у меня было ощущение, что сердце выскакивало из груди.
Táto nová aplikácia na chat ma fakt štve, lebo vždy ukáže dve správy naraz.	Это новое приложение для чата реально бесит, потому что оно всегда показывает два сообщения подряд.
Dnes nemám na nič chuť.	Сегодня мне совсем ничего не хочется.
Môžem si požičať tvoju tašku na nákupy?	Могу одолжить у тебя сумку для покупок?
Idem si prečítať správy a vypnúť zvuk.	Сейчас прочитаю сообщения и выключу звук.
Ten film ma fakt rozosmial, smial som sa celý večer.	Этот фильм реально развеселил меня, я смеялся весь вечер.
Cítim sa ako na skúške: nervózny pred pohovorom.	Чувствую себя как на экзамене: нервничаю перед собеседованием.
Zase ma čaká stretnutie s nadriadeným poobede, to bude masaker.	Снова меня ждёт встреча с начальником после обеда — будет жесть.
Dnes som len tak zmešal vlak a ostal som stáť na stanici.	Сегодня просто так опоздал на поезд и остался стоять на станции.
Včera som vyrazil na nákupy a našiel som perfektné topánky za super cenu.	Вчера отправился за покупками и нашёл отличную обувь по очень выгодной цене.
Keď držím diétu, vždy sa mi do hlavy vkradne sladkosť.	Когда держу диету, сладкое всё время лезет в голову.
Chceš dnes popoludní skate session, alebo pôjdeme radšej na pivo?	Хочешь сегодня днём покататься на скейтборде, или лучше сходить попить пива?
Kde si nechal tie kľúče?	Где ты оставил эти ключи?
Ten film bol fakt super, skvelá hudba.	Этот фильм реально крутой, отличная музыка.
Neboj sa, všetko je v pohode.	Не бойся, всё нормально.
Chcel by som si objednať novú tlačiareň do kancelárie.	Хочу заказать новый принтер в офис.
Pozerám sa na ten nový tréningový plán a prvý krát mám pocit, že to naozaj zvládnem.	Я смотрю на этот новый план тренировок, и впервые чувствую, что реально смогу справиться с ним.
Dostal som nový projekt v práci a mám pocit, že to bude na dlho.	Я получил новый проект на работе, и чувствую, что он затянется надолго.
Kde je najbližšia zastávka a kedy ide ďalší spoj?	Где ближайшая остановка и когда отправляется следующий автобус?
Kúpil som si topánky za 30€ a zistil som, že sú mi o dve čísla väčšie.	Я купил кроссовки за 30 евро и понял, что они мне на два размера больше.
Prosím ťa, prestaň mi klamať, sme už dosť starí na to, aby sme to riešili otvorene.	Пожалуйста, перестань мне лгать — мы уже достаточно взрослые, чтобы говорить об этом откровенно.
Dnes som vybehol do fitka a po prvom kole som mal chuť to zabaliť.	Сегодня я побежал в зал, и после первого круга хотел всё бросить.
Nakoniec som to zabudol v aute.	В конце концов я это забыл в машине.
Kúp si Red Bull, lebo dnes mám zlý deň.	Купи себе Red Bull, потому что сегодня у меня плохой день.
Máš už nejaký nápad na večeru alebo uvaríme to isté?	У тебя уже есть идея на ужин, или сварим то же самое?
Včera sme v parku hrali futbal do tmy.	Вчера мы в парке играли в футбол до темноты.
Prosím ťa, pošli mi tú správu dnes skôr, potrebujem ju.	Пожалуйста, пришли мне это сообщение сегодня пораньше, мне оно нужно.
Chcem zlepšiť svoju angličtinu, ale teraz mám na práci poriadne náročný týždeň.	Я хочу улучшить свой английский, но сейчас на работе у меня очень напряжённая неделя.
Ideme na výlet do hôr, máš mapu alebo navigáciu na telefóne?	Мы идём в поход в горы, у тебя есть карта или навигация на телефоне?
Kúp si túto bundu, je lacná a vyzerá skvele.	Купи себе эту куртку — она дёшево стоит и выглядит отлично.
Mám bolesti hlavy a musím si dať pauzu.	У меня головная боль, и мне нужен перерыв.
Hrám futbal v sobotu, dúfam, že sa mi podarí dať gól v poslednú minútu.	Я играю в футбол в субботу, надеюсь, мне удастся забить гол в последнюю минуту.
Kde sakra je ten USB kábel?	Где, чёрт возьми, этот USB-кабель?
Včera som zmešal vlak, tak som musel čakať dve hodiny.	Вчера я пропустил поезд, поэтому пришлось ждать два часа.
Máme nový projekt a šéf chce výsledky dnes večer.	У нас новый проект, и босс хочет результаты к сегодняшнему вечеру.
Máš ku mne ešte nejaké city, alebo si už zabudol?	У тебя ещё есть ко мне чувства, или ты уже забыл?
Konečne som si kúpil nové bežecké tenisky a idem dnes behať.	Наконец-то купил новые беговые кроссовки и сегодня собираюсь побегать.
Dnes to v práci bola hotová katastrofa, všetko sa sypalo!	Сегодня на работе произошла полная катастрофа, всё валилось из рук.
Na výlete sme zablúdili v lese, vieš, ako sme sa nakoniec dostali domov?	Во время похода мы заблудились в лесу, знаешь, как мы в итоге добрались домой?
Môj počítač sa zasekol a nič nefunguje.	Мой компьютер завис и ничего не работает.
Včera v televízii hrali skvelý film o vesmíre, úplne ma nadchol.	Вчера по телевидению шёл отличный фильм про космос, я был в восторге.
Chlapi v tíme plánujeme sobotný zápas a som nabudený.	Парни в команде планируем субботний матч, и я полон энергии.
Kam si stratil tie kľúče? Už po tretí raz tento týždeň.	Где ты потерял те ключи? Уже третий раз за неделю.
Cestou domov mi zrušili vlak, takže som prišiel domov neskoro.	По дороге домой у меня отменили поезд, поэтому я вернулся домой поздно.
Tento šalát je fakt dobrý, ale chýba mi ten dresing.	Этот салат действительно вкусный, но мне не хватает заправки.
Na dovolenke som si povedal, že nebudem riešiť malé veci.	Во время отпуска я решил не заморачиваться по мелочам.
Dnes večer sa teším na zápas, bude to bitva.	Сегодня вечером жду матч — будет битва.
Mám chuť na pizzu, poďme do mesta a kúpme si ju.	Хочу пиццу, давай пойдем в город и купим её.
Ten projekt ma sere, deadliny sú za dve hodiny.	Этот проект бесит меня, дедлайны через два часа.
V sobotu ideme na výlet k moru, dúfam, že bude pekné počasie.	В субботу поедем к морю, надеюсь, будет хорошая погода.
Kupil som si nový kabát za 120€ a ešte som si vzal aj tričko.	Я купил новое пальто за 120 евро и ещё взял футболку.
Používam novú aplikáciu na učenie sa jazykov, je to fakt užitočné.	Я пользуюсь новым приложением для изучения языков, это реально полезно.
Včera som zasa zmeškal autobus, takže som prišiel do práce neskoro.	Вчера я снова пропустил автобус, поэтому пришёл на работу поздно.
Mám nový projekt v práci a som z toho na prášky.	У меня на работе новый проект, и из-за этого я на нервах.
Včera som skúšal nový recept a vyšlo to skvele.	Вчера попробовал новый рецепт — получилось отлично.
Kde si nechal ten pas? Zabudol som ho doma.	Где ты оставил паспорт? Я его забыл дома.
Na dovolenke som sa stratil v malom meste a vôbec neviem rozprávať miestnym jazykom.	На отдыхе я заблудился в маленьком городе и совсем не умею говорить на местном языке.
Dnes ráno som zabudol aktovku v autobuse.	Сегодня утром я забыл портфель в автобусе.
Ten projekt je úplne na hlavu, neviem, ako s tým vôbec začať.	Этот проект совсем безумный, я не знаю, с чего начать.
Ráno som sa s ňou pohádal kvôli blbosti a som nasratý.	Утром поссорился с ней из-за ерунды, и я в ярости.
Kúpil som si nový telefón z bazáru, vyzerá super, ale baterka vydrží len dve hodiny.	Я купил новый телефон на барахолке, выглядит супер, но батарея держится всего два часа.
Včera som skúšal nový recept na kari a dopadlo to úplne inak, než som čakal.	Вчера пробовал новый рецепт карри и получилось совсем не так, как ожидал.
Projekt dnes nestihli dokončiť a ja som z toho riadne nervózny.	Проект сегодня не успели довести до конца, и я от этого реально нервничаю.
Kde je najbližšia zastávka? Mám pocit, že som zablúdil.	Где ближайшая остановка? Мне кажется, что я заблудился.
Kúp si to, stojí to iba 8 eur a je to pecka.	Купи это, стоит всего 8 евро, и это просто крутая штука.
Tak poďme na to, už ma to unavuje.	Так что давай начнем, мне это уже надоело.
Neviem, či verím tým správam na sociálnych sieťach.	Не знаю, верю ли этим сообщениям в соцсетях.
Chcem len piť kávu a nič nerobiť.	Хочу просто попить кофе и ничего не делать.
Si ten najhorší kamarát, akého som mal.	Ты худший друг, которого у меня когда-либо был.
Mám strach z lietania, ale idem lietať.	У меня боязнь полётов, но я всё равно полечу.
V tom krámiku to je lacné, kúpil by som si to hneď.	В этом магазинчике это дешево, купил бы я это прямо сейчас.
Kto to celé vymyslel?	Кто вообще это придумал?
Dnes to v práci nešlo.	Сегодня на работе ничего не получилось.
Kúpil som si nový mobil za 400€ a zatiaľ fajn.	Я купил новый телефон за 400 евро, и пока всё нормально.
Cestoval som vlakom a zrazu som zistil, že som zmešal spoj?	Ехал на поезде и внезапно понял, что пропустил поезд?
Už dva týždne kašlem, je čas ísť k doktorovi.	Уже две недели кашляю, пора идти к врачу.
Vidím ťa len cez telefón, chýba mi objatie.	Вижу тебя только по телефону, не хватает объятий.
V práci to dnes škrípe, nikto ma neposlúcha.	На работе сегодня всё не клеится: никто меня не слушает.
Idem na výlet cez víkend, zbalím si len pár vecí.	Еду в поездку на выходные, возьму с собой всего пару вещей.
Ten film ma poriadne rozosmial, fakt skvelý herec.	Этот фильм меня реально рассмешил, действительно классный актер.
Mám problém s internetom, načítava sa to pomaly.	У меня проблемы с интернетом, загрузка идёт медленно.
Sme na konci mesiaca a rozpočet je v červených číslach.	Мы в конце месяца, бюджет в красной зоне.
Kde si schoval tie kľúče? Už ich hľadám celý deň.	Где ты спрятал эти ключи? Я ищу их целый день.
Dnes je šialený deň, celý systém zasa zlyhal.	Сегодня безумный день, вся система снова дала сбой.
Ten nový softvér je úplná katastrofa, vôbec ho neviem používať.	Этот новый софт — полная катастрофа, совсем не могу им пользоваться.
Chceš ísť dnes večer na koncert, alebo radšej zostaneme doma?	Хочешь сегодня вечером пойти на концерт, или лучше останемся дома?
Zajtra mám zápas a cítim sa nervózny, ale verím, že vyhrám.	Завтра у меня матч, нервничаю, но верю, что выиграю.
Dnes musím dokončiť ten report do konca dňa, inak ma šéf poriadne naštve.	Сегодня мне нужно доделать этот отчет к концу дня, иначе начальник меня сильно разозлит.
Neviem, či sa mi dnes podarí uvariť polievku, lebo som zabudol kúpiť zeleninu.	Не знаю, получится ли сегодня сварить суп, потому что я забыл купить овощи.
Pri kúpe lístkov na vlak som si vybral zlé dátumy.	При покупке билетов на поезд я выбрал неверные даты.
Rád behám každý deň, aj keď prší.	Я люблю бегать каждый день, даже если идёт дождь.
Páčia sa mi tvoje správy, ale občas mi chýba emoji.	Мне нравятся твои сообщения, но иногда не хватает эмодзи.
Idem do kina dnes večer, máš chuť prísť?	Пойдём в кино сегодня вечером, хочешь прийти?
Ten nový projekt ma fakt vycical energiu, som vyčerpaný.	Этот новый проект реально высасывает у меня энергию, я истощён.
Potrebujem si kúpiť cestovný lístok na vlak.	Мне нужно купить билет на поезд.
Vieš, dnes som sa stretol s bývalou a bolo to napäté.	Знаешь, сегодня встретился с бывшей, и было напряжённо.
Zvládol si už ten skúškový maratón, alebo ešte nie?	Успел ли ты уже выдержать этот экзаменационный марафон, или ещё нет?
Počkaj chvíľu, idem do obchodu po chleba.	Подожди минутку, я схожу в магазин за хлебом.
To bolo na hrane, ale vyšlo to. Uf!	Это было на грани, но получилось. Фух!
Mám po krk toho vyšetrenia a čaká ma ďalšie.	У меня уже по горлу этим обследованием, и впереди ещё одно.
Keď pôjdeš cez hranice, maj pri sebe pas.	Когда пройдёшь через границу, держи паспорт под рукой.
Zápas bol skvelý, gól padol v 88. minúte!	Матч был отличный, гол забит на 88-й минуте.
Vieš, ten nový počítač mi fakt zožral všetok čas.	Знаешь, этот новый компьютер реально забрал у меня уйму времени.
Včera v metre som stretol milú dievčinu a rozprávali sme sa až do večera.	Вчера в метро встретил милую девушку, и мы говорили до самого вечера.
V obchode som našiel tenisky za polovičnú cenu a hneď som ich kúpil.	В магазине нашёл кроссовки за полцены и сразу их купил.
Dnes som v posilňovni skúšal nový tréning a bolo to poriadne ťažké.	Сегодня в спортзале пробовал новую тренировку, и это было реально тяжело.
Čo by si urobil na mojom mieste, keby si mal podobný problém?	Что бы ты сделал на моём месте, если бы у тебя была похожая проблема?
Kde si zavesil ten nový plagát? Vyzerá naozaj dobre.	Где ты повесил этот новый плакат? Он действительно выглядит отлично.
Neviem, či pôjdem na večeru s kolegami alebo zostanem doma.	Не знаю, пойду ли на вечер с коллегами или останусь дома.
To rozhodnutie bolo úplná hlúposť, ale aspoň si to uvedomíš.	Это решение было полной глупостью, но хотя бы ты это поймёшь.
Mám pocit, že mi niekto ukradol heslo k účtu.	У меня складывается ощущение, что кто-то украл мой пароль к учётной записи.
Včera sme vyhrali zápas, super! Prišiel som domov úplne vyčerpaný.	Вчера мы выиграли матч — супер! Пришёл домой абсолютно вымотанный.
Idem na vlak o štvrtej, drž mi palce.	Еду на поезд в четыре часа, пожелай мне удачи.
Chceš ísť dnes na koncert, alebo nie?	Хочешь сегодня пойти на концерт или нет?
Ten nový šport ma chytá, idem trénovať dnes večer.	Этот новый спорт меня увлекает, пойду тренироваться сегодня вечером.
Cez víkend šoférujem do hôr, plánujem výlet na celú noc.	На выходных поеду в горы — планирую выезд на всю ночь.
Objednám si pizzu cez appku, nech je to rýchlo.	Закажу пиццу через приложение, чтобы было быстро.
Objavil som nový recept na vláčny koláč.	Я нашёл новый рецепт воздушного торта.
Prečo to musíš robiť teraz? Nechaj to na zajtra.	Зачем тебе делать это прямо сейчас? Оставь на завтра.
Na stretnutí ma kolega úplne zruinoval, lebo nemal pripravenú prezentáciu.	На встрече мой коллега полностью меня подвёл, потому что у него не было готовой презентации.
Zapol som GPS a zrazu ma zaviedol na druhý koniec mesta.	Я включил GPS, и он вдруг вывёл меня на другой конец города.
Mám toho po krk, fakt ma to štve.	У меня по горло этим делом; реально бесит.
Idem na rande po mesiaci, dúfam, že to bude bez trapasov.	Иду на свидание после месяца, надеюсь, что всё пройдет без неловких моментов.
Dnes ráno som mal fakt hrozný meeting.	Сегодня утром у меня было реально ужасное совещание.
Počkaj, kde sme presne? Stratil som orientačný bod na mape.	Погоди, где мы точно? Я потерял ориентир на карте.
Používam nový telefón a stále mi hučia notifikácie.	Я пользуюсь новым телефоном, и у меня всё время приходят уведомления.
Chystám sa na večeru s kamarátmi v tom novom podniku v centre a dúfam, že to bude aspoň trochu chill, lebo posledná noc bola šialená.	Планирую пойти на ужин с друзьями в новом заведении в центре и надеюсь, что всё будет хоть немного по-легче, потому что прошлый вечер был сумасшедшим.
Kde si dal kľúče?	Где ты спрятал ключи?
Mám toho po krk, už ma to nebaví.	У меня по горло, мне это уже надоело.
To mi leží na nervoch, ten projekt ma dnes poriadne štve.	Это давит мне на нервы: этот проект сегодня реально выводит меня из себя.
Kúpil som si lístok na vlak na víkend, teším sa na výlet.	Я купил билет на поезд на выходные, с нетерпением жду поездку.
Kúpili sme si nový telefón, starý už nefunguje poriadne.	Мы купили новый телефон, старый уже не работает как следует.
Dnes mám skutočne mizerný deň, nič sa mi nedarí.	Сегодня у меня действительно паршивый день, ничего не выходит.
Zmeškal som vlak a teraz sa mi celý deň ťahá pomaly.	Я опоздал на поезд, и теперь весь день тянется медленно.
Kúp si to online, je to lacnejšie a nepotrebuješ vystúpiť z domu.	Купи это онлайн, дешевле и не нужно выходить из дома.
Ten nový hráč v tíme sa mi fakt páči.	Этот новый игрок в команде мне действительно нравится.
Hej, konečne som si kúpil lístky na koncert a nemôžem sa dočkať.	Эй, наконец-то купил билеты на концерт, не могу дождаться.
V robote riešim nový projekt a už ma to štve.	На работе разбираюсь с новым проектом, и меня это уже бесит.
Kúpil som si lacný telefón a kamera je na hovno.	Я купил дешёвый телефон, а камера — говно.
Chcel by som ísť na výlet do hôr, ale počasie ma odradilo.	Хочу поехать в поход в горы, но погода испортила планы.
Včera sme s kamarátmi hrali basketbal a bolo to skvelé.	Вчера мы с друзьями играли в баскетбол, и это было круто.
Navštívil som starú knižnicu a objavil som staré články.	Я побывал в старой библиотеке и нашёл старые статьи.
Dnes som to celé pokazil, skúsme to opraviť zajtra.	Сегодня я всё испортил, давайте исправим это завтра.
Máš ešte čas na obed, alebo už ponáhľaš?	У тебя ещё есть время на обед, или ты уже спешишь?
To bol fakt šialený deň, úplne som z toho mimo.	Этот день действительно был безумным, и из-за этого я совсем запутался.
Zober si voľno a choď na prechádzku, potrebuješ vzduch.	Возьми выходной и прогуляйся на свежем воздухе.
Na internete som našiel skvelý návod, ako si opraviť starý router.	Я нашёл в интернете отличный гид, как починить старый роутер.
Včera som si dal kávu a zistil som, že som vypol lampu.	Вчера я себе налил кофе и понял, что выключил лампу.
Ten film ma úplne dojal a na konci som sa rozplakal.	Этот фильм тронул меня до глубины души, и в конце я расплакался.
Dnes ráno som zaspal a nestihol autobus, čo ma riadne štvalo.	Сегодня утром я проспал и не успел на автобус, что меня реально бесило.
Snažím sa vyriešiť ten záznam, ale počítač zase vypíše chybu 404.	Пытаюсь разобраться с записью, но компьютер снова выдает ошибку 404.
Ak všetko pôjde dobre, kúpiem si nový bicykel a vybehnem na dlhšiu trasu.	Если всё пойдет хорошо, куплю себе новый велосипед и отправлюсь на дальнюю трассу.
Dnes večer idem na koncert, dúfam, že to bude bomba!	Сегодня вечером пойду на концерт, надеюсь, что это будет бомба!
Môžeš mi poslať ten report ešte dnes?	Можешь прислать мне этот отчет ещё сегодня?
Zablúdil som v meste cestou na stanicu a zistil, že nemám mapu.	Я заблудился в городе по дороге к вокзалу и понял, что у меня нет карты.
Kúp si ten nový burger, stojí to za to.	Купи этот новый бургер, он того стоит.
Dnes ráno ma poriadne bolelo brucho po posilňovni.	Утром у меня живот сильно заболел после тренировки.
Idem na výlet do mesta a zistím, že som zabudol dážďník.	Еду в город на прогулку и понимаю, что забыл зонт.
Keď zamestnávateľ sľúbil bonus, a potom som zistil, že to je len marketingová reč.	Когда работодатель пообещал бонус, а потом я понял, что это всего лишь маркетинговая байка.
Chce sa mi len zjesť pizzu a pozerať seriály.	Хочется просто съесть пиццу и посмотреть сериалы.
Často si spomínam na staré časy a bojím sa, že ťa stratím.	Часто вспоминаю старые времена и боюсь, что тебя потеряю.
Máš nejaký tip, ako ukludniť nervy, keď sa ti všetko sere?	У тебя есть какой-нибудь совет, как успокоить нервы, когда всё идёт к чертям?
Ako dlho to ešte potrvá?	Как долго это ещё будет длиться?
Zajtra idem na výlet do Tatier, dúfam, že bude pekne.	Завтра поеду в поход в Татры, надеюсь, будет красиво.
V práci mám toho po krk, šéf zase mešká s termínmi.	На работе у меня по горло, начальник снова тянет со сроками.
Kúpili sme si nové tenisky, ale cena bola šialená.	Мы купили новые кроссовки, но цена была безумной.
Zbožňujem ten nový seriál, čo beží na Netflixe!	Обожаю новый сериал, который идёт на Netflix!
Zajtra musím skoro vstávať, lebo ma čaká dôležité stretnutie v práci.	Завтра мне придётся рано встать, потому что меня ждёт важная встреча на работе.
Mám doma hromadu riadu a nikto to neumie umyť.	У меня дома гора посуды, и никто не умеет её мыть.
Keď som nastúpil do autobusu, zistil som, že som zabudol cestovný lístok.	Когда я сел в автобус, понял, что забыл билет.
Kúpili sme si nové tenisky za 50€ v obchode XYZ.	Мы купили новые кроссовки за 50€ в магазине XYZ.
Na futbalový zápas som si kúpil nové kopačky, snáď mi to pomôže vyhrať.	На футбольный матч я купил новые бутсы, надеюсь, это поможет мне выиграть.
Zajtra musíme dokončiť ten projekt, inak bude problém.	Завтра мы должны закончить этот проект, иначе будут проблемы.
Na ceste do mesta som si zabudol pas a musel som sa vrátiť domov.	По дороге в город я забыл паспорт и пришлось вернуться домой.
Ten film bol naozaj sranda, celý čas som sa smial.	Этот фильм действительно был смешной, я всё время смеялся.
Včera som kúpil tričko o 20% lacnejšie.	Вчера купил футболку на 20% дешевле.
Nechaj ma na pokoji, už ma to štve.	Оставь меня в покое, мне это уже надоело.
Kde je wifi?	Где вай-фай?
Zajtra idem domov.	Завтра поеду домой.
Ten nový šéf je naozaj противný.	Этот новый начальник реально противный.
Keď ma prekvapil dážď, rýchlo som si kúpil dážnik.	Когда дождь застал меня врасплох, я быстро купил зонтик.
Včera som v meste stretol starého spolužiaka a rozprávali sme sa o všetkom, čo sa odkedy stalo.	Вчера в городе встретил старого одноклассника, и мы говорили обо всём, что произошло с тех пор.
Začal som nový projekt v práci a tápem v tom, čo skutočne funguje.	Я начал новый проект на работе и не понимаю, что на самом деле работает.
Drahý, mal by si sa naučiť aspoň počúvať, nie len rozprávať.	Дорогой, тебе стоит хотя бы слушать, а не только говорить.
Kúpili sme si lacné ponožky, a po dvoch dňoch sa rozpadli.	Мы купили дешёвые носки, и через два дня они развалились.
Na dovolenke som zjedol najhoršie jedlo v živote.	Во время отпуска я съел самое худшее блюдо за всю жизнь.
Zase mi vypadol internet a ja to už nezvládam.	Снова упал интернет, и с этим я уже не справляюсь.
Milujem cestovanie, ale dnes ma trápi bolesť chodidla po dlhom dni na výlete.	Я люблю путешествовать, но сегодня болит стопа после долгого дня в поездке.
V práci sa mi to sype z ruky ako piesok, nič mi nejde podľa plánu.	На работе всё валится из рук как песок, ничего не идёт по плану.
Vieš, dnes večer ideme na karaoke a ja sa bojím vystúpiť pred ľuďmi.	Знаешь, сегодня вечером идём на караоке, а мне страшно выходить на сцену перед людьми.
Včera som v sekáči našiel skvelý kabát za polovičnú cenu.	Вчера в секонд-хенде нашёл отличный пальто за полцены.
Rád varím a dnes som skúšal sushi s avokádom – výsledok bol prekvapivo chutný.	Я люблю готовить и сегодня попробовал суши с авокадо — получился неожиданно вкусный.
Dnes mám toho dosť.	Сегодня мне уже всё надоело.
Kto ti to uvaril tú polievku, je výborná!	Кто тебе сварил этот суп — он отличный!
Idem na výlet do Vysokých Tatier s partiou.	Поеду в поход в Высокие Татры с компашкой приятелей.
Kúp si to tričko, vyzerá super na festivale.	Купи себе ту футболку, она отлично смотрится на фестивале.
Chcel by som si konečne oddýchnuť bez toho, aby mi niekto posielal správy.	Хочу наконец-то нормально отдохнуть без того, чтобы мне кто-то писал сообщения.
Idem do obchodu kúpiť chleba a niečo na večeru.	Иду в магазин купить хлеб и что-нибудь на ужин.
Ten projekt ma zožiera, nemám čas na nič iné.	Этот проект меня съедает, времени на что-то другое нет.
Neviem, či mi to vyjde dnes večer.	Не знаю, получится ли у меня это сегодня вечером.
Už dlhšie som sa nestretol so starými kamarátmi a bolo to super.	Давно не встречался со старыми друзьями, и было круто.
Ako si predstavuješ výlet na víkend bez presného plánu?	Как ты представляешь себе поездку на выходные без точного плана?
Zajtra idem na výlet do hôr a nechcem, aby ma niečo zdržalo.	Завтра еду в поход в горы и не хочу, чтобы что-то меня задержало.
Počkaj chvíľu, skontrolujem, či som nezabudol kľúče od auta.	Подожди минутку, проверю, не забыл ли я ключи от машины.
Ten film bol na nič, úplná nuda, zaspal som.	Этот фильм был никуда не годится, сплошная нудятина, я заснул.
V práci sa mi dnes nedarí dokončiť úlohu a som z toho naštvaný.	На работе сегодня не получается довести задание до конца, и от этого я злюсь.
Dáme si dnes v parku skateboard, nech je to zábava.	Сегодня покатаемся на скейтборде в парке — будет весело.
Dostal som nový projekt v práci a fakt neviem, kde zobrať čas.	Я получил новый проект на работе и реально не знаю, где взять время.
Keď prídem domov, dám si kávu a vypnem na pár minút.	Когда вернусь домой, выпью кофе и ненадолго отключусь.
Vôbec nechápem, prečo sa všetko na internete točí len okolo jednej témy.	Совершенно не понимаю, почему всё в интернете крутится вокруг одной темы.
Stratil som heslo k účtu a nemôžem sa prihlásiť.	Я потерял пароль к учётной записи и не могу войти.
Včera večer som ochutnal výbornú polievku v novej reštaurácii a bol som z toho nadšený.	Вчера вечером попробовал отличный суп в новом ресторане и был в восторге.
Tento projekt ma naozaj štve, nemám na to nervy.	Этот проект действительно бесит меня, нервов на это больше нет.
