source	target
Я записался на йогу в парке и понял, что мне нужно больше растяжки.	Я записався на йогу в парку і зрозумів, що мені потрібно більше розтяжки.
Слушай, у нас дедлайн завтра, ты можешь хотя бы нормально поработать?	Слухай, у нас дедлайн завтра, ти можеш хоч би нормально попрацювати?
Я устал и хочу просто лежать и ничего не делать.	Я втомився і хочу просто лежати й нічого не робити.
Поезд задерживается на 20 минут, мы опоздаем на пересадку?	Потяг затримується на 20 хвилин, чи ми запізнемося на пересадку?
Я попробовал новый рецепт пельменей — получились очень вкусные.	Я спробував новий рецепт пельменів — вийшло дуже смачно.
Я забросил гантели на неделю, но сегодня снова решил потренироваться.	Я скинув гантелі на тиждень, але сьогодні знову вирішив потренуватися.
Перестань спорить, ты меня бесишь.	Перестань сперечатися — ти мене дістав.
Я опоздал на самолёт и сижу в зале ожидания.	Я запізнився на літак і сиджу у залі очікування.
Куда ты пропал, я так переживаю!	Куди ти зник, я так хвилююся!
У меня новый проект на работе, и я хочу, чтобы все знали, что я могу всё.	У мене новий проєкт на роботі, і я хочу, щоб усі знали, що я можу все.
Займись делом, а то снова начнёшь тянуть кота за хвоста.	Займися справою, а то знову почнеш тягнути кота за хвоста.
Босс сегодня реально бесит, постоянно придирается к мелочам.	Бос сьогодні реально дістає, постійно придирається до дрібниць.
Куда ты вчера пропал? Я думал, застрял в метро.	Куди ти вчора зник? Я думав, що застряг у метро.
Это блюдо от твоей мамы? Нифига себе, вкусняшка!	Це страва від твоєї мами? Нічого собі, смакота!
Заказал товар на Wildberries через аккаунт user_987.	Замовив товар на Wildberries через акаунт user_987.
Поставил новый SSD и прошив BIOS, но компьютер всё равно тормозит.	Встановив новий SSD і прошив BIOS, але комп’ютер усе одно гальмує.
На работе всё валится: проект провалился, а начальник снова требует отчёт за вчера.	На роботі усе валиться: проєкт провалився, а начальник знову вимагає звіт за вчора.
Классная тусовка была вчера, но утром я понял, что заболел.	Класна тусовка була вчора, а вранці я зрозумів, що захворів.
Слушай, а ты не мог бы подсказать, где тут ближайшая кофейня?	Слухай, а ти не міг би підказати, де тут найближча кав’ярня?
Мне надо выбрать новый смартфон, но всё не могу решить.	Мені треба вибрати новий смартфон, але все не можу вирішити.
У меня болит живот после еды, наверное, что-то не так с желудком.	У мене болить живіт після їжі, напевно, щось не так із шлунком.
Чувак, на совещании так скучно, что хочется спать.	Чувак, на нараді так нудно, що хочеться спати.
Заказал новый гаджет онлайн, а доставка задерживается.	Замовив новий гаджет онлайн, а доставка затримується.
Мы застряли в метро из-за аварии, и уже опаздываем на поезд.	Ми застрягли у метро через аварію, і вже запізнюємося на поїзд.
Этот сайт лагает каждый раз, когда пытаешься оформить заказ.	Цей сайт лагає кожного разу, коли намагаєшся оформити замовлення.
Эй, ты видел матч вчера? Было круто!	Ей, ти бачив матч вчора? Було круто!
Этот проект — настоящий кошмар: дедлайны горят, а заказчик молчит.	Цей проєкт — справжній кошмар: дедлайни горять, а замовник мовчить.
Поезд поехал не в ту сторону, и мои планы развалились.	Поїзд поїхав не в ту сторону, і мої плани зірвалися.
На распродаже нашёл кучу нормальных носков за дешево.	На розпродажі знайшов купу нормальних носків за дешево.
Ночью плохо спал, голова раскалывается, хочу просто выспаться.	Вночі погано спав, голова розколюється, хочу просто виспатися.
Смотрю сериал, и не могу оторваться — отличный актёр и сюжет.	Дивлюсь серіал, і не можу відірватися — чудовий актор і сюжет.
Эй, ты че там молчишь? Ответь уже.	Ей, чого ти там мовчиш? Відповідай уже.
Мне так надоела эта пробка на дороге.	Мені так набридла ця пробка на дорозі.
Крутая презентация получилась, клиенты в восторге.	Крута презентація вийшла — клієнти в захваті.
Где распродажа? Я хочу купить новую куртку.	Де зараз розпродаж? Я хочу купити нову куртку.
После тренировки очень хочется есть и выпить протеин.	Після тренування дуже хочеться їсти та випити протеїн.
Почему оплата не прошла? Я перепроверю данные.	Чому оплата не пройшла? Я переперевірю дані.
Да ладно тебе, это всего лишь маленькая ошибка в настройках.	Та ладно тобі, це всього лишень маленька помилка в налаштуваннях.
На улице было жарко, поэтому решил погулять в парке.	На вулиці було жарко, тож вирішив погуляти у парку.
Мы потратили столько времени на эту хрень, пора заканчивать.	Ми витратили стільки часу на цю фігню, пора закінчувати.
Посмотри, как выглядит новый сайт: он супер удобный и быстрый.	Поглянь, як виглядає новий сайт: він просто класний, зручний і швидкий.
Я пытался дозвониться до начальника весь день, но он не отвечает.	Я намагався зателефонувати начальнику увесь день, але він не відповідав.
Поставь будильник на 6:30 и напиши мне.	Встанови будильник на 6:30 і напиши мені.
Эта кухня такая грязная, вынеси мусор.	Ця кухня така брудна — виноси сміття.
Мой ноутбук опять зависает, и мне срочно нужна помощь.	Мій ноутбук знову зависає, і мені терміново потрібна допомога.
Серьезно, ты видел ценник на эти кроссовки? Офигеть, такие цены.	Серйозно, ти бачив цінник на ці кросівки? Офігеть, такі ціни.
Хочу наконец-то отдохнуть после такой усталости.	Хочу нарешті відпочити після такої втоми.
Не могу понять, зачем ты так кричишь на всех?	Не можу зрозуміти, навіщо ти так кричиш на всіх?
На совещании интернет подвёл — полчаса зависала страница.	На нараді інтернет підвів — півгодини зависала сторінка.
Я только что выиграл спор с другом в этой игре.	Я щойно виграв спір із другом у цій грі.
Заказал товар на Wildberries через аккаунт user_987.	Замовив товар на Wildberries через акаунт user_987.
Ребята, давайте допилим этот проект к пятнице.	Хлопці, давайте допиляємо цей проєкт до п'ятниці.
Я перепутал соль с сахаром и испортил соус к обеду.	Я переплутав сіль із цукром і зіпсував соус до обіду.
На вокзале выяснил, что забыл билет дома, и сейчас бегу к кассе.	На вокзалі виявив, що забув квиток удома, і тепер біжу до каси.
Нашёл на барахолке крутую куртку за копейки, схватил не раздумывая.	Знайшов на барахолці круту куртку за копійки, схопив без роздумів.
Телефон лагает, перезагружаю, но толку ноль.	Телефон лагає, перезавантажую, але толку ніякого.
Это задание, которое никто не хочет делать, но придется.	Це завдання, яке ніхто не хоче робити, але доведеться.
Я забыл выключить свет перед выходом, теперь счёт за электричество просто космический.	Я забув вимкнути світло перед виходом, тепер рахунок за електрику просто космічний.
Скучно без спорта, пойду потренируюсь на улице.	Сумно без спорту, піду потренуюсь на вулиці.
Я заказал новый смартфон онлайн, и курьер будет через два дня.	Я замовив новий смартфон онлайн, і кур'єр буде через два дні.
Она позвала меня на свидание в субботу, и я волнуюсь.	Вона запросила мене на побачення у суботу, а я хвилююся.
Чувак, эта хрень меня достала, пойми уже!	Чувак, ця фігня мене вже дістає, зрозумій уже!
Как мне зайти на сервер, если я забыл пароль от корпоративного VPN?	Як мені увійти до сервера, якщо я забув пароль від корпоративного VPN?
Мы запізнилися на поезд, потому что перепутали станцию.	Ми запізнилися на поїзд, бо переплутали станцію.
Купил новый телефон, но экран уже поцарапался.	Купив новий телефон, але екран уже поцарапався.
Мне нужно сходить к врачу, но боюсь очереди.	Мені потрібно піти до лікаря, але боюся черги.
Чувак, ты видел новые смартфоны? Они просто огонь!	Чувак, ти бачив нові смартфони? Вони просто огонь!
Как думаешь, маршрутка придёт вовремя, или пойдём пешком?	Як ти думаєш, маршрутка прийде вчасно, чи підемо пішки?
Эта пицца просто бомба, давай возьмём ещё одну?	Ця піца просто бомба, давай візьмемо ще одну?
У меня сломался принтер, всё печатает криво.	У мене зламався принтер, усе друкує криво.
Я так хочу научиться играть на гитаре, но пальцы устали.	Я так хочу навчитися грати на гітарі, але пальці втомилися.
Я только что сдал отчет и чувствую себя на седьмом небе.	Я щойно здав звіт і відчуваю себе на сьомому небі.
Ты чё, реально купил этот дешёвый телефон за три копейки?	Та ти що, реально купив цей дешевий телефон за три копійки?
Не волнуйся, всё под контролем, просто не забывай закрывать дверь.	Не хвилюйся, все під контролем, просто не забудь закривати двері.
Я тренируюсь каждый день, потому что хочу пробежать полумарафон без лишней усталости.	Я тренуюся щодня, бо хочу пробігти півмарафон без зайвої втоми.
У нас дома перегорела лампочка и светит только ночник.	У нас вдома перегоріла лампочка, і світло є тільки від нічника.
Пора разобраться с этим отчетом, он снова полон ошибок.	Пора розібратися з цим звітом, у ньому знову багато помилок.
Слушай, ты видел новый выпуск того сериала? он реально потрясающий.	Слухай, ти бачив новий випуск того серіалу? Він реально неймовірний.
Куда идём: автобусом или метро? мы опаздываем.	Куди ми підемо: автобусом чи метро? Ми запізнюємося.
Мне больно глотать, что за фигня? наверное простуда.	Мені боляче ковтати, що за фігня? Напевно простуда.
Скидывай цены на этот гаджет, я не буду переплачивать.	Скинь мені ціну на цей гаджет — не хочу переплачувати.
На работе — полный хаос.	На роботі — повний хаос.
Мне надоело слушать твои докоры по дому, давай уберёмся вместе.	Мені набридло слухати твої докори вдома, давай прибиратися разом.
Я пропустил поезд, и теперь мне придётся ждать на вокзале три часа.	Я пропустив потяг, і тепер мені доведеться чекати на вокзалі три години.
Купил онлайн очки, но они оказались с неправильными диоптриями.	Купив онлайн окуляри, але вони виявилися з неправильними діоптріями.
Я всё ещё тренируюсь два раза в неделю, но сегодня нога болит.	Я досі тренуюся двічі на тиждень, але сьогодні нога болить.
Кстати, подумалось: давай на выходные махнем к морю, без расписания.	До речі, подумалось: давайте на вихідні махнемо до моря, без розкладу.
Слушай, ты можешь сделать отчёт к вечеру? Я уже сдал всё остальное.	Слухай, ти можеш зробити звіт до вечора? Я вже здав усе інше.
Я так кайфую от этого сериала!	Я так кайфую від цього серіалу!
Не могу поверить, что ты снова забыл купить молоко.	Не можу повірити, що ти знову забув купити молоко.
Я никогда не думал, что матч так закрутится: за две минуты пропустили три гола.	Я ніколи не думав, що матч настільки закрутиться: за дві хвилини пропустили три голи.
Сегодня на совещании начальник снова рассказывал скучную чушь.	Сьогодні на нараді начальник знову розповідав нудну нісенітницю.
Мне нужно исправить пару ошибок в коде.	Мені потрібно виправити пару помилок у коді.
Кто хочет заказать пиццу на вечер пятницы?	Хто хоче замовити піцу на п'ятницю ввечері?
Я потерял контакт со своим другом после разрыва.	Я втратив контакт із своїм другом після розриву стосунків.
Вчера на стадионе была бешеная жара, но атмосфера была огонь.	Учора на стадіоні була шалена спека, але атмосфера була просто огонь.
Черт, эта задача совсем не получается.	Чорт, це завдання зовсім не виходить.
Короче, я опоздал на поезд из-за пробки.	Коротше, я запізнився на потяг через пробку.
Зашёл в кофейню и понял, что забыл кошелёк дома.	Зайшов до кав’ярні й зрозумів, що забув гаманець удома.
Мне нужен совет по выбору смартфона, не знаю, с чего начать.	Мені потрібна порада з вибору смартфона, не знаю з чого почати.
Хочу вечером посмотреть фильм, но не могу найти ничего подходящего?	Хочу ввечері подивитися фільм, але не можу знайти нічого підходящого?
Слишком поздно закончил проект, начальник будет злиться.	Занадто пізно закінчив проєкт, начальник розсердиться.
Я нашёл забытый носок под кроватью, странно, как он туда попал.	Я знайшов забутий носок під ліжком, дивно, як він туди потрапив.
Куда ты сегодня ездил: в аэропорт или на вокзал?	Куди ти сьогодні поїхав: в аеропорт чи на вокзал?
Заказал новые кроссовки онлайн, но размер не подошёл.	Замовив нові кросівки онлайн, але розмір не підійшов.
Ужин был такой жирный, что живот болит.	Вечеря була така жирна, що живіт болить.
Завтра дедлайн по проекту, не забудь проверить код.	Завтра дедлайн по проекту, не забудь перевірити код.
Мы опоздали на поезд из-за пробок на мосту.	Ми запізнились на поїзд через затори на мосту.
Нашёл нужную куртку по скидке, но размер мог быть чуть побольше.	Знайшов потрібну куртку по знижці, але розмір міг би бути трішки більшим.
Мне срочно нужен сон, голова раскалывается.	Мені терміново потрібен сон, голова розколюється.
Слишком много слухов вокруг нас, давай разберёмся.	Занадто багато пліток навколо нас, давай розберемося.
Слушай, ты не мог бы завтра помочь мне с отчётом? Я совсем запутался.	Слухай, ти не міг би завтра допомогти мені зі звітом? Я зовсім заплутався.
Этот проект просто ахтунг, команда, мы не успеем к дедлайну.	Цей проєкт просто капець, команда, ми не встигнемо до дедлайна.
Куда ты пропал вчера вечером? Я видел твой статус.	Куди ти пропав вчора ввечері? Я бачив твій статус.
Заказал товар на Wildberries через аккаунт user_987.	Замовив товар на Wildberries через акаунт user_987.
Я устал после тренировки, но сегодня побил личный рекорд на 5 км.	Я втомився після тренування, але сьогодні побив свій особистий рекорд на 5 км.
Начальник вручил мне крутую задачку на сегодня.	Керівник вручив мені круте завдання на сьогодні.
Мама опять ворчит, что не убрал комнату.	Мама знову бурчить, що я не прибрав кімнату.
Куда ты, блин, пропал вчера вечером?	Куди ти, бляха, пропав вчора ввечері?
Заказал новый монитор онлайн, пока сидел на диване.	Замовив новий монітор онлайн, поки сидів на дивані.
Я забил гол в последнем матче и кайфанул.	Я забив гол у останньому матчі й кайфанув.
У этого проекта дедлайны горят, надо сделать всё до завтрашнего дня.	У цього проєкту дедлайни горять, треба зробити все до завтрашнього дня.
Зачем ты снова всё перепутал в этом отчёте?	Навіщо ти знову все переплутав у цьому звіті?
Мне надоела эта песня, перемотай трек.	Мені набридла ця пісня, перемотай трек.
Не трать время, сделай это сейчас!	Не витрачай часу, зроби це зараз!
С этим клиентом мы договорились, но он отказывается.	З цим клієнтом ми домовились, але він відмовляється.
Чувак, мне уже надоело эта суета.	Чувак, мені вже набридла ця суєта.
Почему ты снова опоздал на поезд? Я же просил быть точным.	Чому ти знову запізнився на поїзд? Я ж просив бути точним.
Это фигня на кухне сломалась снова, помоги.	Ця фігня на кухні знову зламалася, допоможи.
Я купил билет онлайн, но сайт рухнул в последний момент.	Я купив квиток онлайн, але сайт упав у останній момент.
Я пробовал заниматься спортом каждый день, но мотивации не хватает.	Я намагався займатися спортом щодня, але мотивації не вистачає.
Я забронировал столик на двоих на вечер, и теперь переживаю, что он окажется занятым.	Я забронював столик на двох на вечір, і тепер хвилююся, що він виявиться зайнятим.
На работе вчера случился небольшой сбой проекта, и начальник начал наезжать.	На роботі вчора стався невеликий збій проєкту, і начальник почав наїжджати.
Давай сходим в спортзал после работы — хочу просто размяться.	Сходимо в спортзал після роботи — хочу просто розім’ятися.
Я купил новый смартфон и не могу настроить вайфай.	Я купив новий смартфон і не можу налаштувати вай-фай.
Вчера на перекрёстке произошла стычка между водителями на фоне пробок.	Вчора на перехресті сталася сутичка між водіями через пробки.
Пацан, я опять всё провалил на работе, начальник орёт.	Пацан, я знову все провалив на роботі, начальник оре.
Мы опоздали на поезд на пять минут, и теперь придётся ехать автобусом.	Ми запізнилися на потяг на п’ять хвилин, і тепер доведеться їхати автобусом.
Я купил дешёвую вещь, но она развалилась через день.	Я купив дешеву річ, але вона розвалилася через день.
Мой ноутбук снова зависает, помоги, пожалуйста.	Мій ноутбук знову зависає, допоможи, будь ласка.
Съел что-то не то, и теперь живот болит — пора идти к врачу.	Я з’їв щось не те, і тепер живіт болить — пора йти до лікаря.
Работа затягивает, а дедлайн уже послезавтра.	Робота затягується, а дедлайн уже післязавтра.
Дома тихо, а на плите закипает борщ, и я забыл выключить конфорку.	Дома тихо, а на плиті закипає борщ, і я забув вимкнути конфорку.
Поезд идёт, но купе занято, тож придётся сесть в плацкарт.	Поїзд їде, але купе зайняте, тож доведеться сісти в плацкарт.
Купил кроссовки онлайн — размер не тот, возвращать лень.	Купив кросівки онлайн — розмір не той, повертати лінь.
Мне надоело жить на одной волне с этим парнем; он просто не слышит меня.	Мені набридло жити на одній хвилі з цим хлопцем; він просто не чує мене.
На следующей неделе я сдам проект клиенту, а начальник требует результатов до понедельника.	На наступному тижні я здам проект клієнтові, а начальник вимагає результатів до понеділка.
Дай мне минуту, я сейчас помою посуду, а потом поговорим.	Дай мені хвилинку, я зараз помию посуд, а потім поговоримо.
Мы заблудились на старых улочках — как нам пройти к вокзалу?	Ми заблукали на старих вуличках — як нам пройти до вокзалу?
Заходжу в магазин за кроссовками, хочу яркую модель, но денег не хватает.	Заходжу в магазин за кросівками, хочу яскраву модель, але грошей не вистачає.
Нашёл глюк в приложении и пришлось перезагрузить телефон.	Знайшов глюк у застосунку, і довелося перезавантажити телефон.
Рабочая смена затянулась ещё на час, и я устал до безумия.	Зміна на роботі затягнулася ще на годину, і я втомився до безумства.
Я пытался приготовить ужин, но сковорода всё время подгорает — что делать?	Я намагався приготувати вечерю, але сковорода постійно підгорає — що робити?
Я застрял в пробке на дороге в аэропорт и чуть не опоздал на рейс.	Я застряг у заторі на дорозі до аеропорту і майже запізнився на рейс.
Я купил новый телефон онлайн, а теперь не могу настроить учетную запись.	Я купив новий телефон онлайн, а тепер не можу налаштувати обліковий запис.
Я играю на гитаре уже год, и всё равно боюсь сцены.	Я граю на гітарі вже рік, і все одно боюся сцени.
Мне нужно взять отпуск на следующей неделе, чтоб съездить на море.	Мені потрібно взяти відпустку наступного тижня, щоб поїхати на море.
Как думаешь, стоит купить новый телефон или подождать распродажу?	Як думаєш, варто купувати новий телефон чи почекати розпродажу?
Сообщи им, что опоздаешь на встречу на минуту.	Скажи їм, що запізнишся на зустріч на хвилину.
Я не могу работать здесь больше, слишком скучно и однообразно.	Я не можу тут більше працювати, занадто нудно й одноманітно.
В кафе заказал блюдо без лука, а принесли с луком.	У кафе замовив страву без цибулі, а принесли з цибулею.
Сейчас так устал, что хочется валяться на диване и не вставать.	Зараз так втомився, що хочеться валятися на дивані й не вставати.
Купил билет на концерт, но место заднее и звук — отстой.	Купив квиток на концерт, але місце ззаду, а звук — відстой.
На работе коллеги взяли паузу, и всё продвижение остановилось.	На роботі колеги взяли паузу, і весь прогрес зупинився.
Собрался в поход: палатка, костёр, компас — всё по списку.	Зібрався в похід: намет, багаття, компас — усе за списком.
Нашёл дешевый телефон на распродаже и чуть не переплатил за доставку.	Знайшов дешевий телефон на розпродажі й майже переплатив за доставку.
Чувак, ты опять проспал будильник и опоздал на работу.	Чувак, ти знову проспав будильник і запізнився на роботу.
На совещании я предложил новую идею, но начальник не одобрил.	На нараді я запропонував нову ідею, але начальник не схвалив.
Я заказал товар на AliExpress и жду уже неделю.	Я замовив товар на AliExpress і чекаю вже тиждень.
Хочется сладкого, давай закажем пирожные и посмотрим фильм.	Хочеться солодкого, давай закажемо тістечка і подивимося фільм.
Не могу поверить, что футболисты проиграли матч в последнюю минуту.	Не можу повірити, що futbolісти програли матч у останню хвилину.
Это было жарко на тренировке, но я всё равно выдал лучший результат.	На тренуванні було жарко, але я все ж таки показав найкращий результат.
Куда мы поедем завтра, чтобы не опоздать на поезд?	Куди ми поїдемо завтра, щоб не запізнитися на потяг?
Смотри, скидка до двадцати процентов на всю косметику.	Глянь, знижка до двадцяти відсотків на всю косметику.
Почему у тебя телефон зависает так сильно после обновления?	Чому у тебе телефон так сильно зависає після оновлення?
Не переживай, мы всё исправим вместе, не оставлю тебя одного.	Не хвилюйся, усе виправимо разом, не залишу тебе одного.
Слушай, короче, этот проект меня достал до предела.	Слухай, короче, цей проєкт мене дістав до межі терпіння.
Кто хочет съездить на выходные за город? Я за компанией.	Хто хоче поїхати на вихідні за місто? Я за компанію.
Заказал суши через приложение, а курьер опоздал на полчаса.	Замовив суші через застосунок, а кур'єр запізнився на півгодини.
Сегодня тренировка отменили без предупреждения.	Сьогодні тренування скасували без попередження.
Я начал заниматься бегом, но колени болят.	Я почав займатися бігом, але коліна болять.
Хочу отдохнуть, но на работе завал: куча задач и дедлайны.	Хочу відпочити, але на роботі завал: купа завдань і дедлайни.
Сможешь принести мне кофе? Я без кофе сегодня как зомби.	Зможеш принести мені каву? Я без кави сьогодні як зомбі.
Я выиграл матч, но спорное решение судьи всё портит.	Я виграв матч, але сумнівне рішення суддів усе псує.
Купил новую машину онлайн, оформление заняло минут 5.	Купив нову машину онлайн, оформлення зайняло п’ять хвилин.
Мой телефон завис, пришлось перезагрузить, пока не нашёл нужное приложение.	Мій телефон повис, довелося перезавантажити, поки не знайшов потрібний додаток.
Нужно внести последние правки в документ к утру.	Потрібно внести останні правки в документ до ранку.
Поехали поездом до Львова, там ещё сядем на маршрутку.	Поїхали потягом до Львова, там ще сідемо на маршрутку.
У меня ноутбук сломался, я не могу войти в систему.	У мене ноутбук зламався, не можу увійти в систему.
Этот рецепт получился неудачным, добавь соль побольше.	Цей рецепт вийшов невдалим, додай солі побільше.
Смотри, ты обещал помочь мне с ремонтом, а теперь исчез.	Глянь, ти обіцяв мені допомогти з ремонтом, а зараз зник.
Черт, я забыл отправить отчет до обеда.	Чорт, я забув надіслати звіт до обіду.
Ты действительно думаешь, что это хорошая идея?	Ти справді думаєш, що це гарна ідея?
Мы опоздали на поезд из-за пробки.	Ми запізнилися на поїзд через пробку.
Я купил холодильник не того размера, теперь вернуть — сплошной стресс.	Я купив холодильник не того розміру, тепер його повертати — суцільний стрес.
Ты видел новый эпизод сериала? Обожаю, как раскрывают персонажей.	Ти бачив новий епізод серіалу? Обожнюю, як розкривають персонажів.
На совещании снова всё идёт не так, и начальник, не признавая ошибок, продолжает длинную и нудную лекцию.	На нараді знову все йде не так, а начальник, не визнаючи помилок, продовжує довгу і нудну лекцію.
Я забыл выключить чайник, и он закипел.	Я забув вимкнути чайник, і він закипів.
Мы опоздали на поезд из-за того, что спорили с навигатором.	Ми запізнилися на поїзд через те, що сперечалися з навігатором.
Заказал товар онлайн, но прислали не тот.	Замовив товар онлайн, але прислали не той.
Мне нужно похудеть, но сладкое манит.	Мені потрібно схуднути, але солодке манить.
Где мои ключи, чёрт возьми? Я их не могу найти.	Де мої ключі, чорт забирай? Я їх не можу знайти.
Завтра на работе такой завал, блін.	Завтра на роботі такий завал, блін.
Я так устал от всей этой суеты.	Я так втомився від цієї суєти.
Купи мне кофе, а то дедлайн приближается.	Купи мені каву, а то дедлайн наближається.
Мне надоело ждать, когда он наконец-то ответит.	Мені набридло чекати, коли він нарешті відповість.
Эй, ты видел расписание? Потом не скаржься, если опоздаешь на поезд.	Ей, ти бачив розклад? Потім не скаржся, якщо запізнишся на поїзд.
Забыл купить хлеб, и теперь суп без хлеба не идёт.	Я забув купити хліб, а тепер суп без нього не смакує.
Мне нужно закончить отчёт к завтрашнему совещанию.	Мені потрібно закінчити звіт до завтрашнього засідання.
Почему телефон не ловит сеть дома?	Чому телефон не ловить сигнал вдома?
Я запланировал поход в кино, но забыл купить билеты.	Я запланував піти у кіно, але забув купити квитки.
Мне нужно срочно исправить опечатку в отчёте.	Мені потрібно терміново виправити опечатку у звіті.
Как дойти до вокзала от этого магазина?	Як дістатися до вокзалу від цього магазину?
Заказал ноутбук онлайн, но курьер перепутал адрес.	Замовив ноутбук онлайн, але кур'єр переплутав адресу.
Этот салат слишком простой, давайте добавим что-нибудь вкусное.	Цей салат занадто простий, давайте додамо щось смачне.
У меня болит голова после вечерней тренировки.	У мене болить голова після вечірнього тренування.
У меня завал на работе: документы не сданы, и начальник давит.	У мене завал на роботі: документи не здані, і начальник тисне.
Куда поделася моя куртка, которую я вчера повесил?	Куди поділася моя куртка, яку я вчора повісив?
Говорят, что ноутбук сломался, и он не знает, как его починить.	Кажуть, що ноутбук зламався, і він не знає, як його полагодити.
После тренировки у меня болят колени, да ещё капец, если я пропущу гонку в субботу.	Після тренування в мене болять коліна, та ще й капець, якщо я пропущу гонку в суботу.
Она забыла мой день рождения, и я уже не знаю, что с этим делать.	Вона забула мій день народження, і я вже не знаю, що з цим робити.
На работе дедлайны давят, а начальник только разводит руками.	На роботі дедлайни тиснуть, а керівник тільки розводить руками.
